America East,Big West,Hawaii,http://espn.go.com/ncb/teams/roster?teamId=62
America East,Big West,Long Beach St,http://espn.go.com/ncb/teams/roster?teamId=299
America East,Big West,UC Davis,http://espn.go.com/ncb/teams/roster?teamId=302
America East,Big West,UC Irvine,http://espn.go.com/ncb/teams/roster?teamId=300
America East,Big West,UC Riverside,http://espn.go.com/ncb/teams/roster?teamId=27
America East,Big West,UC Santa Barbara,http://espn.go.com/ncb/teams/roster?teamId=2540
America East,Colonial,Charleston,http://espn.go.com/ncb/teams/roster?teamId=232
America East,Colonial,Delaware,http://espn.go.com/ncb/teams/roster?teamId=48
America East,Colonial,Drexel,http://espn.go.com/ncb/teams/roster?teamId=2182
America East,Colonial,Elon,http://espn.go.com/ncb/teams/roster?teamId=2210
America East,Colonial,Hofstra,http://espn.go.com/ncb/teams/roster?teamId=2275
America East,Colonial,James Madison,http://espn.go.com/ncb/teams/roster?teamId=256
America East,Colonial,UNC-Wilmington,http://espn.go.com/ncb/teams/roster?teamId=350
America East,Colonial,Northeastern,http://espn.go.com/ncb/teams/roster?teamId=111
America East,Colonial,Towson,http://espn.go.com/ncb/teams/roster?teamId=119
America East,Colonial,William & Mary,http://espn.go.com/ncb/teams/roster?teamId=2729
America East,Conference USA,Charlotte,http://espn.go.com/ncb/teams/roster?teamId=2429
America East,Conference USA,Florida Atl,http://espn.go.com/ncb/teams/roster?teamId=2226
America East,Conference USA,FIU,http://espn.go.com/ncb/teams/roster?teamId=2229
America East,Conference USA,Louisiana Tech,http://espn.go.com/ncb/teams/roster?teamId=2348
America East,Conference USA,Marshall,http://espn.go.com/ncb/teams/roster?teamId=276
America East,Conference USA,Middle Tennessee,http://espn.go.com/ncb/teams/roster?teamId=2393
America East,Conference USA,North Texas,http://espn.go.com/ncb/teams/roster?teamId=249
America East,Conference USA,Old Dominion,http://espn.go.com/ncb/teams/roster?teamId=295
America East,Conference USA,Rice,http://espn.go.com/ncb/teams/roster?teamId=242
America East,Conference USA,Southern Miss,http://espn.go.com/ncb/teams/roster?teamId=2572
America East,Conference USA,UAB,http://espn.go.com/ncb/teams/roster?teamId=5
America East,Conference USA,UTEP,http://espn.go.com/ncb/teams/roster?teamId=2638
America East,Conference USA,UTSA,http://espn.go.com/ncb/teams/roster?teamId=2636
America East,Conference USA,W Kentucky,http://espn.go.com/ncb/teams/roster?teamId=98
America East,Independents,N.J.I.T.,http://espn.go.com/ncb/teams/roster?teamId=2885
America East,Horizon,Cleveland State,http://espn.go.com/ncb/teams/roster?teamId=325
America East,Horizon,Detroit,http://espn.go.com/ncb/teams/roster?teamId=2174
America East,Horizon,Green Bay,http://espn.go.com/ncb/teams/roster?teamId=2739
America East,Horizon,UIC,http://espn.go.com/ncb/teams/roster?teamId=82
America East,Horizon,Milwaukee,http://espn.go.com/ncb/teams/roster?teamId=270
America East,Horizon,Oakland,http://espn.go.com/ncb/teams/roster?teamId=2473
America East,Horizon,Valparaiso,http://espn.go.com/ncb/teams/roster?teamId=2674
America East,Horizon,Wright State,http://espn.go.com/ncb/teams/roster?teamId=2750
America East,Horizon,Youngstown St,http://espn.go.com/ncb/teams/roster?teamId=2754
America East,Ivy,Brown,http://espn.go.com/ncb/teams/roster?teamId=225
America East,Ivy,Columbia,http://espn.go.com/ncb/teams/roster?teamId=171
America East,Ivy,Cornell,http://espn.go.com/ncb/teams/roster?teamId=172
America East,Ivy,Dartmouth,http://espn.go.com/ncb/teams/roster?teamId=159
America East,Ivy,Harvard,http://espn.go.com/ncb/teams/roster?teamId=108
America East,Ivy,Pennsylvania,http://espn.go.com/ncb/teams/roster?teamId=219
America East,Ivy,Princeton,http://espn.go.com/ncb/teams/roster?teamId=163
America East,Ivy,Yale,http://espn.go.com/ncb/teams/roster?teamId=43
America East,MAAC,Canisius,http://espn.go.com/ncb/teams/roster?teamId=2099
America East,MAAC,Fairfield,http://espn.go.com/ncb/teams/roster?teamId=2217
America East,MAAC,Iona,http://espn.go.com/ncb/teams/roster?teamId=314
America East,MAAC,Manhattan,http://espn.go.com/ncb/teams/roster?teamId=2363
America East,MAAC,Marist,http://espn.go.com/ncb/teams/roster?teamId=2368
America East,MAAC,Monmouth,http://espn.go.com/ncb/teams/roster?teamId=2405
America East,MAAC,Niagara,http://espn.go.com/ncb/teams/roster?teamId=315
America East,MAAC,Quinnipiac,http://espn.go.com/ncb/teams/roster?teamId=2514
America East,MAAC,Rider,http://espn.go.com/ncb/teams/roster?teamId=2520
America East,MAAC,Siena,http://espn.go.com/ncb/teams/roster?teamId=2561
America East,MAAC,St. Peter's,http://espn.go.com/ncb/teams/roster?teamId=2612
Mid-American,Mid-American,Akron,http://espn.go.com/ncb/teams/roster?teamId=2006
Mid-American,Mid-American,Ball State,http://espn.go.com/ncb/teams/roster?teamId=2050
Mid-American,Mid-American,Bowling Green,http://espn.go.com/ncb/teams/roster?teamId=189
Mid-American,Mid-American,Buffalo,http://espn.go.com/ncb/teams/roster?teamId=2084
Mid-American,Mid-American,Cent Michigan,http://espn.go.com/ncb/teams/roster?teamId=2117
Mid-American,Mid-American,E Michigan,http://espn.go.com/ncb/teams/roster?teamId=2199
Mid-American,Mid-American,Kent State,http://espn.go.com/ncb/teams/roster?teamId=2309
Mid-American,Mid-American,Miami (OH),http://espn.go.com/ncb/teams/roster?teamId=193
Mid-American,Mid-American,N Illinois,http://espn.go.com/ncb/teams/roster?teamId=2459
Mid-American,Mid-American,Ohio,http://espn.go.com/ncb/teams/roster?teamId=195
Mid-American,Mid-American,Toledo,http://espn.go.com/ncb/teams/roster?teamId=2649
Mid-American,Mid-American,W Michigan,http://espn.go.com/ncb/teams/roster?teamId=2711
Mid-American,MEAC,Bethune-Cookman,http://espn.go.com/ncb/teams/roster?teamId=2065
Mid-American,MEAC,Coppin State,http://espn.go.com/ncb/teams/roster?teamId=2154
Mid-American,MEAC,Delaware State,http://espn.go.com/ncb/teams/roster?teamId=2169
Mid-American,MEAC,Florida A&M;,http://espn.go.com/ncb/teams/roster?teamId=50
Mid-American,MEAC,Hampton,http://espn.go.com/ncb/teams/roster?teamId=2261
