artist,debut_year,year,years_since_debut,debut_position,debut_songs,total_hits,best_position,return_songs,best_return_position,last_year,years_since_last
Pete Townshend,1980,2013,33,59,1,1,59,0,,1980,33
Peter Brown,1978,2013,35,29,1,1,29,0,,1978,35
Peter Cetera,1986,2013,27,14,1,5,14,0,,1997,16
Peter Frampton,1976,2013,37,50,2,3,42,0,,1977,36
Peter Gabriel,1986,2013,27,23,1,2,23,0,,1987,26
Peter McCann,1977,2013,36,17,1,1,17,0,,1977,36
Peter Schilling,1984,2013,29,96,1,1,96,0,,1984,29
Peter and Gordon,1964,2013,49,30,1,5,30,0,,1966,47
"Peter, Paul and Mary",1962,2013,51,98,1,4,16,0,,1967,46
Petey Pablo,2004,2013,9,9,2,2,9,0,,2004,9
Petula Clark,1965,2013,48,6,2,5,6,0,,1967,46
Pharrell,2002,2013,11,62,1,8,2,0,,2013,0
Pharrell Williams,2013,2013,0,14,1,1,14,0,,2013,0
Phil Collins,1983,2013,30,37,1,15,5,0,,1994,19
Phil Phillips and The Twilights,1959,2013,54,21,1,1,21,0,,1959,54
Philip Bailey,1985,2013,28,12,1,1,12,0,,1985,28
Phillip Phillips,2012,2013,1,49,1,3,46,0,,2013,0
Phoebe Snow,1975,2013,38,56,1,1,56,0,,1975,38
Pilot,1975,2013,38,31,1,1,31,0,,1975,38
Pink,2000,2013,13,16,2,14,16,0,,2009,4
Pink Floyd,1973,2013,40,92,1,2,2,0,,1980,33
Pipkins,1970,2013,43,86,1,1,86,0,,1970,43
Pitbull,2009,2013,4,17,2,12,5,0,,2013,0
"Plain White T's",2007,2013,6,7,1,1,7,0,,2007,6
Planet Soul,1996,2013,17,85,1,1,85,0,,1996,17
Platters,1956,2013,57,4,6,10,4,0,,1960,53
Player,1978,2013,35,7,2,2,7,0,,1978,35
Playmates,1958,2013,55,60,1,1,60,0,,1958,55
Plies,2007,2013,6,60,1,4,38,0,,2010,3
Pointer Sisters,1973,2013,40,95,1,8,15,0,,1985,28
Poison,1988,2013,25,98,1,4,3,0,,1991,22
Police,1981,2013,32,57,2,5,1,0,,1984,29
Polow Da Don,2007,2013,6,73,1,1,73,0,,2007,6
Poni Tails,1958,2013,55,68,1,1,68,0,,1958,55
Poppy Family,1970,2013,43,26,1,1,26,0,,1970,43
Portrait,1993,2013,20,59,1,1,59,0,,1993,20
Positive K,1993,2013,20,63,1,1,63,0,,1993,20
Power Station,1985,2013,28,79,1,1,79,0,,1985,28
"Pras Feat. Ol' Dirty Bastard",1998,2013,15,70,1,1,70,0,,1998,15
Preston Epps,1959,2013,54,96,1,1,96,0,,1959,54
Pretenders,1980,2013,33,41,1,4,26,0,,1995,18
Pretty Poison,1988,2013,25,66,1,1,66,0,,1988,25
Pretty Ricky,2005,2013,8,41,2,3,41,0,,2007,6
Prince,1980,2013,33,95,1,10,1,0,,1993,20
Prince And The N.P.G.,1991,2013,22,66,1,1,66,0,,1991,22
Prince and The Revolution,1984,2013,29,21,1,3,19,0,,1986,27
Proclaimers,1993,2013,20,27,1,1,27,0,,1993,20
Procol Harum,1967,2013,46,38,1,1,38,0,,1967,46
Project Pat,2008,2013,5,70,1,1,70,0,,2008,5
Pseudo Echo,1987,2013,26,99,1,1,99,0,,1987,26
Psy,2012,2013,1,47,1,2,47,0,,2013,0
Public Announcement,1998,2013,15,24,1,1,24,0,,1998,15
Puddle Of Mudd,2002,2013,11,10,1,2,10,0,,2003,10
Puff Daddy,1997,2013,16,3,2,5,3,0,,1999,14
Puff Daddy and The Family,1998,2013,15,19,2,2,19,0,,1998,15
Pure Prairie League,1980,2013,33,70,1,1,70,0,,1980,33
Pusha T,2012,2013,1,27,1,1,27,0,,2012,1
Q-Tip,2000,2013,13,32,1,1,32,0,,2000,13
"QB's Finest",2001,2013,12,98,1,1,98,0,,2001,12
"Quad City DJ's",1996,2013,17,11,1,1,11,0,,1996,17
Quarterflash,1982,2013,31,13,1,2,13,0,,1983,30
Queen,1975,2013,38,78,1,8,6,0,,1992,21
Queen Latifah,1994,2013,19,82,1,1,82,0,,1994,19
Queensryche,1991,2013,22,82,1,1,82,0,,1991,22
Quiet Riot,1984,2013,29,68,1,1,68,0,,1984,29
Quincy Jones,1982,2013,31,61,1,1,61,0,,1982,31
R. Dean Taylor,1970,2013,43,54,1,1,54,0,,1970,43
R. Kelly,1994,2013,19,11,2,25,2,0,,2007,6
R.E.M.,1989,2013,24,76,1,3,33,0,,1991,22
REO Speedwagon,1981,2013,32,10,2,4,10,0,,1985,28
Raiders,1971,2013,42,6,1,1,6,0,,1971,42
Rakim,2002,2013,11,40,1,1,40,0,,2002,11
Ral Donner,1961,2013,52,56,1,1,56,0,,1961,52
Ralph Tresvant,1991,2013,22,29,1,1,29,0,,1991,22
Ramsey Lewis Trio,1965,2013,48,18,1,1,18,0,,1965,48
Randy Houser,2013,2013,0,98,1,1,98,0,,2013,0
Randy Newman,1978,2013,35,41,1,1,41,0,,1978,35
Randy Vanwarmer,1979,2013,34,29,1,1,29,0,,1979,34
Randy and The Rainbows,1963,2013,50,33,1,1,33,0,,1963,50
Raphael Saadiq,1995,2013,18,83,1,1,83,0,,1995,18
Rare Earth,1970,2013,43,8,2,3,8,0,,1971,42
Rascal Flatts,2006,2013,7,26,2,2,26,0,,2006,7
Rascals,1968,2013,45,5,2,2,5,0,,1968,45
Raspberries,1972,2013,41,33,1,1,33,0,,1972,41
Ratt,1984,2013,29,87,1,1,87,0,,1984,29
Ray Anthony,1959,2013,54,66,1,1,66,0,,1959,54
Ray Charles,1959,2013,54,50,1,10,2,0,,1967,46
Ray Charles Singers,1964,2013,49,19,1,1,19,0,,1964,49
Ray Conniff and The Singers,1966,2013,47,71,1,1,71,0,,1966,47
Ray Dalton,2013,2013,0,5,1,1,5,0,,2013,0
Ray J,1997,2013,16,100,1,4,11,0,,2010,3
Ray Parker Jr.,1981,2013,32,16,1,4,9,0,,1984,29
Ray Peterson,1960,2013,53,67,1,2,67,0,,1961,52
Ray Stevens,1962,2013,51,61,1,5,8,0,,1975,38
"Ray, Goodman and Brown",1980,2013,33,42,1,1,42,0,,1980,33
Raydio,1978,2013,35,31,1,3,16,0,,1981,32
Rays,1957,2013,56,35,1,1,35,0,,1957,56
Rayvon,2001,2013,12,17,1,1,17,0,,2001,12
Ready For The World,1985,2013,28,31,1,2,31,0,,1987,26
Real McCoy,1994,2013,19,63,1,5,6,0,,1997,16
Rebels,1963,2013,50,22,1,1,22,0,,1963,50
Red Hot Chili Peppers,1992,2013,21,8,1,5,8,0,,2007,6
Redbone,1972,2013,41,81,1,2,4,0,,1974,39
Redman,1998,2013,15,71,1,1,71,0,,1998,15
Rednex,1995,2013,18,93,1,1,93,0,,1995,18
Reflections,1964,2013,49,64,1,1,64,0,,1964,49
Reg Owens Orch.,1959,2013,54,86,1,1,86,0,,1959,54
Regina,1986,2013,27,85,1,1,85,0,,1986,27
Regina Belle,1993,2013,20,18,1,1,18,0,,1993,20
Restless Heart,1993,2013,20,76,1,1,76,0,,1993,20
Rex Smith,1979,2013,34,86,1,1,86,0,,1979,34
Rhythm Heritage,1976,2013,37,29,1,1,29,0,,1976,37
Rhythm Syndicate,1991,2013,22,40,1,1,40,0,,1991,22
"Ricardo ""RikRok"" Ducent",2001,2013,12,12,1,1,12,0,,2001,12
Rich Boy,2007,2013,6,73,1,1,73,0,,2007,6
Richard Chamberlain,1962,2013,51,39,1,1,39,0,,1962,51
Richard Harris,1968,2013,45,51,1,1,51,0,,1968,45
Richard Hayman,1956,2013,57,87,1,1,87,0,,1956,57
Richard Maltby,1956,2013,57,98,1,1,98,0,,1956,57
Richard Marx,1987,2013,26,54,1,10,11,0,,1994,19
Richie Havens,1971,2013,42,95,1,1,95,0,,1971,42
Rick Astley,1988,2013,25,4,2,4,4,0,,1991,22
Rick Dees,1976,2013,37,96,1,1,96,0,,1976,37
Rick James,1978,2013,35,76,1,1,76,0,,1978,35
Rick Nelson,1958,2013,55,53,1,6,43,0,,1972,41
Rick Ross,2008,2013,5,84,1,5,47,0,,2013,0
Rick Springfield,1972,2013,41,96,1,5,5,0,,1984,29
Rickie Lee Jones,1979,2013,34,63,1,1,63,0,,1979,34
Ricky Martin,1999,2013,14,10,2,3,10,0,,2001,12
Ricky Nelson,1957,2013,56,25,2,12,16,0,,1961,52
Right Said Fred,1992,2013,21,13,1,1,13,0,,1992,21
Righteous Brothers,1965,2013,48,5,3,5,3,0,,1974,39
Rihanna,2005,2013,8,18,1,33,2,0,,2013,0
Ringo Starr,1971,2013,42,43,1,5,31,0,,1975,38
Rip Chords,1964,2013,49,43,1,1,43,0,,1964,49
Rita Coolidge,1977,2013,36,8,1,2,8,0,,1978,35
Ritchie Valens,1959,2013,54,14,1,1,14,0,,1959,54
Rivers Cuomo,2010,2013,3,63,1,1,63,0,,2010,3
Rob Thomas,1999,2013,14,19,1,4,2,0,,2009,4
Robbie Dupree,1980,2013,33,26,1,1,26,0,,1980,33
Robbie Nevil,1987,2013,26,6,1,1,6,0,,1987,26
Robert John,1972,2013,41,21,1,2,10,0,,1979,34
Robert Knight,1967,2013,46,90,1,1,90,0,,1967,46
"Robert Maxwell, His Harp and Orch.",1964,2013,49,92,1,1,92,0,,1964,49
Robert Miles,1996,2013,17,65,1,1,65,0,,1996,17
Robert Palmer,1978,2013,35,73,1,5,10,0,,1988,25
Robert Parker,1966,2013,47,58,1,1,58,0,,1966,47
Roberta Flack,1972,2013,41,1,2,7,1,0,,1983,30
Robin Luke,1958,2013,55,56,1,1,56,0,,1958,55
Robin Mcnamara,1970,2013,43,87,1,1,87,0,,1970,43
Robin S.,1993,2013,20,17,1,1,17,0,,1993,20
Robin Thicke,2007,2013,6,48,1,2,2,0,,2013,0
Robin Zander,1989,2013,24,98,1,1,98,0,,1989,24
Robyn,1997,2013,16,29,1,2,29,0,,1998,15
Rocko,2013,2013,0,87,1,1,87,0,,2013,0
Rockwell,1984,2013,29,26,1,1,26,0,,1984,29
Rocky Burnette,1980,2013,33,48,1,1,48,0,,1980,33
Rod Stewart,1971,2013,42,2,1,15,1,0,,1994,19
Rodney Atkins,2011,2013,2,90,1,1,90,0,,2011,2
Roger,1988,2013,25,59,1,1,59,0,,1988,25
Roger Miller,1964,2013,49,82,2,3,12,0,,1965,48
Roger Voudouris,1979,2013,34,83,1,1,83,0,,1979,34
Roger Williams,1958,2013,55,75,1,2,12,0,,1966,47
Roll Harris,1963,2013,50,84,1,1,84,0,,1963,50
Rolling Stones,1965,2013,48,3,2,13,3,0,,1984,29
Romantics,1984,2013,29,19,1,1,19,0,,1984,29
Rome,1997,2013,16,24,1,1,24,0,,1997,16
Ron Browz,2009,2013,4,98,1,1,98,0,,2009,4
Ron Holden,1960,2013,53,48,1,1,48,0,,1960,53
Ronald Isley AKA Mr. Biggs,2001,2013,12,81,1,1,81,0,,2001,12
Ronettes,1963,2013,50,45,1,1,45,0,,1963,50
Ronnie Dyson,1970,2013,43,74,1,1,74,0,,1970,43
Ronnie Milsap,1977,2013,36,66,1,4,33,0,,1982,31
Ronnie and The Hi-lites,1962,2013,51,99,1,1,99,0,,1962,51
Ronny and The Daytona,1964,2013,49,39,1,1,39,0,,1964,49
Rooftop Singers,1963,2013,50,34,1,1,34,0,,1963,50
Rosanne Cash,1981,2013,32,97,1,1,97,0,,1981,32
Roscoe Dash,2011,2013,2,45,1,1,45,0,,2011,2
Rose Royce,1977,2013,36,26,2,2,26,0,,1977,36
Rosie and The Originals,1961,2013,52,76,1,1,76,0,,1961,52
Roxette,1989,2013,24,17,2,6,2,0,,1991,22
Roy Hamilton,1958,2013,55,93,1,1,93,0,,1958,55
Roy Head,1965,2013,48,95,1,1,95,0,,1965,48
Roy Orbison,1960,2013,53,20,1,8,4,0,,1964,49
Royal Guardsmen,1967,2013,46,84,1,1,84,0,,1967,46
Royal Philharmonic Orchestra,1982,2013,31,56,1,1,56,0,,1982,31
Royal Teens,1958,2013,55,35,1,1,35,0,,1958,55
Royaltones,1958,2013,55,97,1,1,97,0,,1958,55
Ruben Studdard,2003,2013,10,88,1,2,53,0,,2004,9
Ruby and The Romantics,1963,2013,50,42,1,1,42,0,,1963,50
Ruff Endz,2000,2013,13,39,1,1,39,0,,2000,13
Rufus,1974,2013,39,56,1,3,44,0,,1976,37
Rufus Thomas,1963,2013,50,73,1,1,73,0,,1963,50
Run-D.M.C.,1986,2013,27,89,1,1,89,0,,1986,27
Rupert Holmes,1980,2013,33,11,2,2,11,0,,1980,33
Russ Hamilton,1957,2013,56,41,1,1,41,0,,1957,56
Rusty Draper,1956,2013,57,77,1,2,77,0,,1957,56
Ryan Cabrera,2004,2013,9,73,1,2,73,0,,2005,8
Ryan Lewis,2013,2013,0,1,3,3,1,0,,2013,0
Ryan Tedder,2011,2013,2,58,1,1,58,0,,2011,2
S Club 7,2001,2013,12,61,1,1,61,0,,2001,12
S.O.S. Band,1980,2013,33,37,1,1,37,0,,1980,33
SWV,1993,2013,20,6,3,6,6,0,,1997,16
Sa-fire,1989,2013,24,96,1,1,96,0,,1989,24
Sabi,2011,2013,2,48,1,1,48,0,,2011,2
Sacario,2002,2013,11,69,1,1,69,0,,2002,11
Sade,1985,2013,28,62,1,2,55,0,,1986,27
"Safaris and The Phantom's Band",1960,2013,53,62,1,1,62,0,,1960,53
Sailcat,1972,2013,41,89,1,1,89,0,,1972,41
Sal Mineo,1957,2013,56,83,1,1,83,0,,1957,56
Salt-N-Pepa,1991,2013,22,98,1,3,14,0,,1994,19
Sam Cooke,1957,2013,56,20,1,8,20,0,,1965,48
Sam The Sham and The Pharaohs,1965,2013,48,1,1,2,1,0,,1966,47
Sam and Dave,1967,2013,46,19,1,2,19,0,,1968,45
Samantha Fox,1987,2013,26,44,1,3,28,0,,1989,24
Samantha Mumba,2000,2013,13,98,1,1,98,0,,2000,13
Samantha Sang,1978,2013,35,14,1,1,14,0,,1978,35
Sammi Smith,1971,2013,42,36,1,1,36,0,,1971,42
Sammie,2000,2013,13,91,1,2,19,0,,2009,4
Sammy Davis Jr.,1964,2013,49,79,1,3,5,0,,1972,41
Sammy Hagar,1983,2013,30,79,1,1,79,0,,1983,30
Sammy Johns,1975,2013,38,46,1,1,46,0,,1975,38
Sammy Turner,1959,2013,54,33,1,1,33,0,,1959,54
Sandpipers,1966,2013,47,83,1,2,83,0,,1970,43
Sandy Nelson,1959,2013,54,36,1,1,36,0,,1959,54
Sandy Posey,1966,2013,47,37,1,2,37,0,,1967,46
Sanford Clark,1956,2013,57,42,1,1,42,0,,1956,57
Sanford Townsend Band,1977,2013,36,67,1,1,67,0,,1977,36
Santa Esmeralda,1978,2013,35,80,1,1,80,0,,1978,35
Santana,1970,2013,43,69,1,9,2,0,,2008,5
Santo and Johnny,1959,2013,54,11,1,1,11,0,,1959,54
Sara Bareilles,2008,2013,5,7,1,3,7,0,,2013,0
Sarah McLachlan,1997,2013,16,63,1,4,18,0,,1999,14
Sarah Vaughan,1959,2013,54,51,1,1,51,0,,1959,54
Sasha,2004,2013,9,60,1,1,60,0,,2004,9
Savage Garden,1997,2013,16,22,1,4,4,0,,2000,13
Saving Abel,2008,2013,5,97,1,1,97,0,,2008,5
Scandal,1984,2013,29,46,1,1,46,0,,1984,29
Scarface,1997,2013,16,75,1,1,75,0,,1997,16
Scorpions,1991,2013,22,39,1,1,39,0,,1991,22
Scott Mckenzie,1967,2013,46,48,1,1,48,0,,1967,46
Scritti Politti,1986,2013,27,64,1,1,64,0,,1986,27
Seal,1991,2013,22,75,1,5,4,0,,1997,16
Seals and Crofts,1973,2013,40,40,1,2,16,0,,1976,37
Sean Garrett,2009,2013,4,65,1,1,65,0,,2009,4
Sean Kingston,2007,2013,6,31,1,5,31,0,,2010,3
Sean Paul,2002,2013,11,74,1,12,2,0,,2010,3
Sean Paul Of The YoungBloodZ,2006,2013,7,24,2,2,24,0,,2006,7
Searchers,1964,2013,49,87,2,3,70,0,,1965,48
Secondhand Serenade,2008,2013,5,58,1,1,58,0,,2008,5
Seduction,1990,2013,23,30,1,1,30,0,,1990,23
Seekers,1965,2013,48,23,1,2,23,0,,1967,46
Seger System,1969,2013,44,86,1,1,86,0,,1969,44
Selena Gomez,2013,2013,0,33,1,1,33,0,,2013,0
Selena Gomez and The Scene,2010,2013,3,77,1,3,77,0,,2012,1
Sensations,1962,2013,51,8,1,1,8,0,,1962,51
Serendipity Singers,1964,2013,49,32,1,1,32,0,,1964,49
Sergio Mendes,1983,2013,30,16,1,1,16,0,,1983,30
"Sergio Mendes and Brasil '66",1968,2013,45,36,2,2,36,0,,1968,45
Sgt. Barry Sadler,1966,2013,47,1,1,1,1,0,,1966,47
Shades Of Blue,1966,2013,47,85,1,1,85,0,,1966,47
Shadows Of Knight,1966,2013,47,80,1,1,80,0,,1966,47
Shaggy,1995,2013,18,18,1,4,12,0,,2001,12
Shai,1993,2013,20,7,2,2,7,0,,1993,20
"Shakespear's Sister",1992,2013,21,45,1,1,45,0,,1992,21
Shakira,2002,2013,11,28,2,6,5,0,,2009,4
Shalamar,1980,2013,33,44,1,3,44,0,,1984,29
Shangri-Las,1964,2013,49,53,2,2,53,0,,1964,49
Shania Twain,1998,2013,15,3,1,5,3,0,,2003,10
Shanice,1992,2013,21,11,1,2,11,0,,1993,20
Shannon,1984,2013,29,49,1,1,49,0,,1984,29
Shaun Cassidy,1977,2013,36,45,2,3,45,0,,1978,35
Shawn Colvin,1997,2013,16,39,1,1,39,0,,1997,16
Shawn Mullins,1999,2013,14,46,1,1,46,0,,1999,14
Shawnna,2003,2013,10,51,1,2,45,0,,2004,9
Sheb Wooley,1958,2013,55,12,1,1,12,0,,1958,55
Sheena Easton,1981,2013,32,12,3,8,12,0,,1989,24
Sheila E.,1984,2013,29,30,1,2,30,0,,1986,27
Shelley Fabares,1962,2013,51,6,1,1,6,0,,1962,51
Shep and The Limelites,1961,2013,52,41,1,1,41,0,,1961,52
Sheriff,1989,2013,24,37,1,1,37,0,,1989,24
Sheryl Crow,1994,2013,19,34,1,9,9,0,,2004,9
Shil,1993,2013,20,48,1,1,48,0,,1993,20
Shinedown,2009,2013,4,26,1,1,26,0,,2009,4
Shirelles,1961,2013,52,14,3,6,10,0,,1963,50
Shirley Bassey,1965,2013,48,51,1,1,51,0,,1965,48
Shirley Ellis,1965,2013,48,35,1,1,35,0,,1965,48
Shocking Blue,1970,2013,43,33,1,1,33,0,,1970,43
Shontelle,2010,2013,3,70,1,1,70,0,,2010,3
Shop Boyz,2007,2013,6,14,1,1,14,0,,2007,6
Shorty Long,1968,2013,45,92,1,1,92,0,,1968,45
Sia,2012,2013,1,11,2,2,11,0,,2012,1
Siedah Garrett,1987,2013,26,45,1,1,45,0,,1987,26
Silhouettes,1958,2013,55,14,1,1,14,0,,1958,55
Silk,1993,2013,20,5,1,2,5,0,,1999,14
Silver,1976,2013,37,70,1,1,70,0,,1976,37
Silver Convention,1976,2013,37,14,2,2,14,0,,1976,37
Simon and Garfunkel,1966,2013,47,51,3,7,1,0,,1970,43
Simple Minds,1985,2013,28,16,1,2,16,0,,1986,27
Simply Red,1986,2013,27,22,1,2,22,0,,1989,24
"Sinead O'Connor",1990,2013,23,3,1,1,3,0,,1990,23
Sir Douglas Quintet,1965,2013,48,65,1,1,65,0,,1965,48
Sir Mix-a-Lot,1992,2013,21,2,1,1,2,0,,1992,21
Sisqo,1998,2013,15,49,1,3,14,0,,2000,13
Sister Hazel,1997,2013,16,36,1,2,36,0,,1998,15
Sister Janet Mead,1974,2013,39,86,1,1,86,0,,1974,39
Sister Sledge,1979,2013,34,45,2,2,45,0,,1979,34
Sixpence None The Richer,1999,2013,14,6,1,1,6,0,,1999,14
Skee-lo,1995,2013,18,58,1,1,58,0,,1995,18
Skeeter Davis,1963,2013,50,3,2,2,3,0,,1963,50
Skid Row,1989,2013,24,61,1,2,61,0,,1990,23
Skip and Flip,1959,2013,54,84,1,2,79,0,,1960,53
Skylar Grey,2011,2013,2,38,2,2,38,0,,2011,2
Skylark,1973,2013,40,25,1,1,25,0,,1973,40
Skyliners,1959,2013,54,65,1,1,65,0,,1959,54
Sleepy Brown,2004,2013,9,5,1,1,5,0,,2004,9
Slim Harpo,1966,2013,47,92,1,1,92,0,,1966,47
Slim Thug,2006,2013,7,10,1,1,10,0,,2006,7
Sly Fox,1986,2013,27,45,1,1,45,0,,1986,27
Sly and The Family Stone,1968,2013,45,20,1,6,5,0,,1973,40
Smash Mouth,1999,2013,14,17,1,2,17,0,,2000,13
Smith,1969,2013,44,34,1,1,34,0,,1969,44
Smokey Robinson,1980,2013,33,13,1,3,13,0,,1987,26
Smokey Robinson and The Miracles,1968,2013,45,85,1,2,37,0,,1969,44
Snap,1990,2013,23,26,1,3,25,0,,1993,20
Snoop Dogg,2000,2013,13,76,1,13,4,0,,2012,1
Snoop Doggy Dogg,1994,2013,19,52,2,2,52,0,,1994,19
Snow,1993,2013,20,10,1,1,10,0,,1993,20
Snow Patrol,2006,2013,7,29,1,2,29,0,,2007,6
Soft Cell,1982,2013,31,11,1,1,11,0,,1982,31
Sole,1999,2013,14,55,1,1,55,0,,1999,14
"Somethin' For The People",1997,2013,16,51,1,2,51,0,,1998,15
Son By Four,2000,2013,13,61,1,1,61,0,,2000,13
Sonique,2000,2013,13,34,1,1,34,0,,2000,13
Sonny,1965,2013,48,94,1,1,94,0,,1965,48
"Sonny Charles and The Checkmates, Ltd.",1969,2013,44,66,1,1,66,0,,1969,44
Sonny James,1957,2013,56,8,1,1,8,0,,1957,56
Sonny and Cher,1965,2013,48,16,2,4,16,0,,1972,41
Sons Of The Desert,2000,2013,13,87,1,2,32,0,,2001,12
Sophie B. Hawkins,1992,2013,21,34,1,3,34,0,,1996,17
Soul Asylum,1993,2013,20,22,1,2,22,0,,1995,18
Soul For Real,1995,2013,18,25,2,2,25,0,,1995,18
Soul II Soul,1989,2013,24,100,1,2,42,0,,1990,23
Soul Survivors,1967,2013,46,18,1,1,18,0,,1967,46
"Soulja Boy Tell 'em",2009,2013,4,19,1,1,19,0,,2009,4
"Soulja Boy Tell'em",2007,2013,6,20,1,3,20,0,,2009,4
Soulja Slim,2004,2013,9,13,1,1,13,0,,2004,9
Sounds Orchestral,1965,2013,48,26,1,1,26,0,,1965,48
Spandau Ballet,1983,2013,30,92,1,1,92,0,,1983,30
Spearhead,2009,2013,4,97,1,1,97,0,,2009,4
Spencer Davis Group,1967,2013,46,68,1,1,68,0,,1967,46
Spencer Ross,1960,2013,53,81,1,1,81,0,,1960,53
Spice Girls,1997,2013,16,10,3,5,10,0,,1998,15
Spin Doctors,1993,2013,20,28,1,1,28,0,,1993,20
Spinners,1970,2013,43,76,1,7,14,0,,1980,33
Spiral Starecase,1969,2013,44,50,1,1,50,0,,1969,44
Spragga Benz,2004,2013,9,27,1,1,27,0,,2004,9
Stacey Q,1986,2013,27,51,1,1,51,0,,1986,27
Staind,2001,2013,12,14,1,1,14,0,,2001,12
Stampeders,1971,2013,42,58,1,1,58,0,,1971,42
Stan Getz,1964,2013,49,51,1,1,51,0,,1964,49
Standells,1966,2013,47,49,1,1,49,0,,1966,47
Stanley Clarke,1981,2013,32,78,1,1,78,0,,1981,32
Staple Singers,1972,2013,41,19,1,2,19,0,,1976,37
Starbuck,1976,2013,37,34,1,1,34,0,,1976,37
Starland Vocal Band,1976,2013,37,12,1,1,12,0,,1976,37
Starpoint,1986,2013,27,93,1,1,93,0,,1986,27
Stars On 45,1981,2013,32,24,1,1,24,0,,1981,32
Starship,1985,2013,28,14,1,3,5,0,,1987,26
Static Major,2008,2013,5,4,1,1,4,0,,2008,5
Status Quo,1968,2013,45,55,1,1,55,0,,1968,45
Stealers Wheel,1973,2013,40,30,1,1,30,0,,1973,40
Steely Dan,1973,2013,40,68,2,6,51,0,,1981,32
Stephen Bishop,1977,2013,36,30,1,2,30,0,,1983,30
Steppenwolf,1968,2013,45,31,2,2,31,0,,1968,45
Steve Forbert,1980,2013,33,60,1,1,60,0,,1980,33
Steve Holy,2002,2013,11,84,1,1,84,0,,2002,11
Steve Lawrence,1957,2013,56,73,1,5,30,0,,1963,50
Steve Mandel,1973,2013,40,61,1,1,61,0,,1973,40
Steve Miller Band,1974,2013,39,40,1,5,9,0,,1982,31
Steve Perry,1984,2013,29,31,1,1,31,0,,1984,29
Steve Windwood,1988,2013,25,96,1,1,96,0,,1988,25
Steve Winwood,1981,2013,32,68,1,5,10,0,,1988,25
Stevie B,1991,2013,22,12,1,2,12,0,,1995,18
Stevie Nicks,1981,2013,32,59,1,5,36,0,,1986,27
Stevie Wonder,1966,2013,47,59,1,23,4,0,,1986,27
Sting,1985,2013,28,55,2,8,8,0,,2000,13
Stonewall Jackson,1959,2013,54,32,1,1,32,0,,1959,54
Stories,1973,2013,40,13,1,1,13,0,,1973,40
Strangeloves,1965,2013,48,92,1,1,92,0,,1965,48
Strawberry Alarm Clock,1967,2013,46,23,1,1,23,0,,1967,46
Stray Cats,1983,2013,30,42,2,2,42,0,,1983,30
String-a-longs,1961,2013,52,8,1,1,8,0,,1961,52
Styles,2003,2013,10,55,1,1,55,0,,2003,10
Styles P.,2004,2013,9,44,1,1,44,0,,2004,9
Stylistics,1972,2013,41,18,1,4,14,0,,1974,39
Styx,1975,2013,38,60,1,9,20,0,,1991,22
Subway,1995,2013,18,68,1,1,68,0,,1995,18
Sue Thompson,1961,2013,52,20,1,2,20,0,,1962,51
Sugar Ray,1999,2013,14,8,2,3,8,0,,2001,12
Sugarland,2010,2013,3,81,1,1,81,0,,2010,3
Sugarloaf,1970,2013,43,30,1,2,30,0,,1975,38
Sunny and The Sunglows,1963,2013,50,93,1,1,93,0,,1963,50
Sunshine Anderson,2001,2013,12,64,1,1,64,0,,2001,12
Superpower,2008,2013,5,70,1,1,70,0,,2008,5
Supertramp,1977,2013,36,78,1,3,27,0,,1980,33
Supremes,1964,2013,49,10,2,10,8,0,,1970,43
Surface,1989,2013,24,75,1,2,9,0,,1991,22
Survivor,1982,2013,31,2,1,5,2,0,,1987,26
Suzanne Vega,1987,2013,26,52,1,1,52,0,,1987,26
Suzi Quatro,1979,2013,34,23,1,1,23,0,,1979,34
Swedish House Mafia,2013,2013,0,26,1,1,26,0,,2013,0
Sweet,1973,2013,40,18,1,4,16,0,,1978,35
Sweet Inspirations,1968,2013,45,84,1,1,84,0,,1968,45
Sweet Sensation,1990,2013,23,25,1,1,25,0,,1990,23
Swing Out Sister,1987,2013,26,66,1,1,66,0,,1987,26
Switchfoot,2004,2013,9,51,1,1,51,0,,2004,9
Syleena Johnson,2004,2013,9,47,1,1,47,0,,2004,9
Sylk-E Fyne,1998,2013,15,48,1,1,48,0,,1998,15
Sylvers,1976,2013,37,20,1,3,20,0,,1977,36
Sylvia,1973,2013,40,22,1,1,22,0,,1973,40
System,1987,2013,26,57,1,1,57,0,,1987,26
"T'pau",1987,2013,26,33,1,1,33,0,,1987,26
T-Bones,1966,2013,47,66,1,1,66,0,,1966,47
T-Pain,2005,2013,8,95,1,23,1,0,,2012,1
T. Rex,1972,2013,41,56,1,1,56,0,,1972,41
T.I.,2005,2013,8,26,3,16,2,0,,2013,0
TLC,1992,2013,21,5,3,10,2,0,,1999,14
TQ,1998,2013,15,100,1,1,100,0,,1998,15
Tab Hunter,1957,2013,56,4,1,1,4,0,,1957,56
Taco,1983,2013,30,31,1,1,31,0,,1983,30
Tag Team,1993,2013,20,2,1,2,2,0,,1994,19
Taio Cruz,2010,2013,3,9,2,3,9,0,,2011,2
Take That,1995,2013,18,62,1,2,62,0,,1996,17
Tal Bachman,1999,2013,14,51,1,1,51,0,,1999,14
Tamia,1999,2013,14,65,1,3,23,0,,2003,10
Tammi Terrell,1967,2013,46,32,2,4,32,0,,1968,45
Tammy Ruggeri,2002,2013,11,18,1,1,18,0,,2002,11
