"Kinne, G.J.",2013,"Mesquite , TX",Mesquite,TX,Tulsa
"Kirkpatrick, Dre",2012,"Gadsden , AL",Gadsden,AL,Alabama
"Kitchen, Ishmaa'ily",2012,"Youngstown , OH",Youngstown,OH,Kent State
"Kitna, Jon",2013,"Tacoma , WA",Tacoma,WA,Central Washington
"Kiwanuka, Mathias",2006,"Indianapolis , IN",Indianapolis,IN,Boston College
"Klein, A.J.",2013,"Appleton , WI",Appleton,WI,Iowa State
"Kline, Josh",2013,"Hoffman Estates , IL",Hoffman Estates,IL,Kent State
"Klug, Karl",2011,"La Crosse , WI",La Crosse,WI,Iowa
"Kluwe, Chris",2005,"Philadelphia , PA",Philadelphia,PA,UCLA
"Knighton, Terrance",2009,"Hartford , CT",Hartford,CT,Temple
"Knott, Jake",2013,"Kansas City , MO",Kansas City,MO,Iowa State
"Knox, Kyle",2013,"Los Angeles , CA",Los Angeles,CA,Fresno State
"Koch, Sam",2006,"York , NE",York,NE,Nebraska
"Koenen, Michael",2005,"York , NE",,,Western Washington
"Kolb, Kevin",2007,"Victoria , TX",Victoria,TX,Houston
"Konz, Jameson",2011,"Canton , OH",Canton,OH,Kent State
"Konz, Peter",2012,"Oshkosh , WI",Oshkosh,WI,Wisconsin
"Kopa, Matt",2012,"Oshkosh , WI",,,Stanford
"Koppen, Dan",2013,"Dubuque , IA",Dubuque,IA,Boston College
"Koutouvides, Niko",2013,"New Britain , CT",New Britain,CT,Purdue
"Kovacs, Jordan",2013,"Toledo , OH",Toledo,OH,Michigan
"Kowalski, Kevin",2011,"Bedford , OH",Bedford,OH,Toledo
"Kropog, Troy",2011,"Metairie , LA",Metairie,LA,Tulane
"Kruger, Dave",2013,"Orem , UT",Orem,UT,Utah
"Kruger, Joe",2013,"Orem , UT",Orem,UT,Utah
"Kruger, Paul",2009,"Rexburg , ID",Rexburg,ID,Utah
"Kuechly, Luke",2012,"Cincinnati , OH",Cincinnati,OH,Boston College
"Kugbila, Edmund",2013,"Cincinnati , OH",,,Valdosta State
"Kuhn, John",2006,"York , PA",York,PA,Shippensburg
"Kuhn, Markus",2012,Weinheim   Germany,,,North Carolina State
"Kuper, Chris",2006,"Anchorage , AK",Anchorage,AK,North Dakota
"Kupper, Alex",2013,"Anchorage , AK",,,Louisville
"Kush, Eric",2013,"Canonsburg , PA",Canonsburg,PA,California (PA)
"LaDouceur, L.P.",2005,"Montreal , Quebec",Montreal,Quebec,California
"LaFell, Brandon",2010,"Houston , TX",Houston,TX,LSU
"Lacey, Deon",2013,"Houston , TX",,,West Alabama
"Lacey, Jacob",2009,"Columbus , OH",Columbus,OH,Oklahoma State
"Lacy, Eddie",2013,"Gretna , LA",Gretna,LA,Alabama
"Lamur, Emmanuel",2012,"Delray Beach , FL",Delray Beach,FL,Kansas State
"Landolt, Dennis",2013,"Burlington , NJ",Burlington,NJ,Penn State
"Landri, Derek",2007,"Huntington Beach , CA",Huntington Beach,CA,Notre Dame
"Landry, Dawan",2006,"Ama , LA",Ama,LA,Georgia Tech
"Landry, LaRon",2007,"Metairie , LA",Metairie,LA,LSU
"Lane, Austen",2010,"Evanston , IL",Evanston,IL,Murray State
"Lane, Jeremy",2012,"Tyler , TX",Tyler,TX,Northwestern State-Louisiana
"Lane, Jorvorskie",2012,"Lufkin , TX",Lufkin,TX,Texas A&M
"Lang, T.J.",2009,"Royal Oak , MI",Royal Oak,MI,Eastern Michigan
"Langford, Kendall",2008,"Petersburg , VA",Petersburg,VA,Hampton
"Lankster, Ellis",2010,"Mobile , AL",Mobile,AL,West Virginia
"Lanning, Spencer",2013,"Concord , NC",Concord,NC,South Carolina
"Lansanah, Danny",2012,"Harrisburg , PA",Harrisburg,PA,Connecticut
"Lapuaho, Al",2013,"Harrisburg , PA",,,Utah State
"Larsen, Cody",2013,"Draper , UT",Draper,UT,Southern Utah
"Larsen, Spencer",2008,"Mesa , AZ",Mesa,AZ,Arizona
"Larsen, Ted",2010,"Miami , FL",Miami,FL,North Carolina State
"Lattimore, Jamari",2011,"Miami , FL",Miami,FL,Middle Tennessee State
"Lattimore, Marcus",2013,"Miami , FL",,,South Carolina
"Laurinaitis, James",2009,"Minneapolis , MN",Minneapolis,MN,Ohio State
"Lauvao, Shawn",2010,"Honolulu , HI",Honolulu,HI,Arizona State
"Lawrence, Cameron",2013,"Altus , OK",Altus,OK,Mississippi State
"Lawrence, Kendial",2013,"Altus , OK",,,Missouri
"Lawson, Manny",2006,"Goldsboro , NC",Goldsboro,NC,North Carolina State
"Lawson, Javone",2013,"New Orleans , LA",New Orleans,LA,Louisiana-Lafayette
"LeBeau, Joseph",2013,"New Orleans , LA",,,Jackson State
"LeGree, Mark",2013,"New Orleans , LA",,,Appalachian State
"LeRibeus, Josh",2012,"Houston , TX",Houston,TX,Southern Methodist
"Leach, Mike",2013,"Dover , NJ",Dover,NJ,William & Mary
"Leach, Vonta",2013,"Lumberton , NC",Lumberton,NC,East Carolina
"Leary, Ronald",2013,"Baton Rouge , LA",Baton Rouge,LA,Memphis
"Lechler, Shane",2013,"Sealy , TX",Sealy,TX,Texas A&M
"Lee, Andy",2013,"Westminster , SC",Westminster,SC,Pittsburgh
"Lee, Moe",2013,"Miami , FL",Miami,FL,Utah
"Lee, Ryan",2013,"Douglasville , GA",Douglasville,GA,Furman
"Lee, Saeed",2013,"Douglasville , GA",,,Alabama State
"Lee, Sean",2010,"Pittsburgh , PA",Pittsburgh,PA,Penn State
"Lefeged, Joe",2011,"Durham , NC",Durham,NC,Rutgers
"Legursky, Doug",2009,Frankfurt   Germany,,,Marshall
"Leinart, Matt",2008,"Santa Ana , CA",Santa Ana,CA,USC
"Lelito, Tim",2013,"Shelby Twp., Macomb Co. , MI",,,Grand Valley State
"Lemon, Alec",2013,"Shelby Twp., Macomb Co. , MI",,,Syracuse
"Lemon, Orie",2012,"Houston , TX",Houston,TX,Oklahoma State
"Lemonier, Corey",2013,"Miami , FL",Miami,FL,Auburn
"Lenon, Paris",2013,"Lynchburg , VA",Lynchburg,VA,Richmond
"Lenz, Josh",2013,"Dubuque , IA",Dubuque,IA,Iowa State
"Leonard, Brent",2013,"Dubuque , IA",,,Louisiana-Monroe
"Leonard, Brian",2007,"Gouverneur , NY",Gouverneur,NY,Rutgers
"Leonhard, Jim",2005,"Ladysmith , WI",Ladysmith,WI,Wisconsin
"Leonhardt, Brian",2013,"Ladysmith , WI",,,Bemidji State
"Leshoure, Mikel",2011,"Streator , IL",Streator,IL,Illinois
"Lester, Robert",2013,"Streator , IL",,,Alabama
"Levine, Anthony",2012,"Abbeville , LA",Abbeville,LA,Tennessee State
"Levingston, Lazarius",2011,"Monroe , LA",Monroe,LA,LSU
"Levitre, Andy",2009,"Los Gatos , CA",Los Gatos,CA,Oregon State
"Levy, DeAndre",2009,"Milwaukee , WI",Milwaukee,WI,Wisconsin
"Lewis, Dion",2011,"Albany , NY",Albany,NY,Pittsburgh
"Lewis, Lance",2013,"Charlotte , NC",Charlotte,NC,East Carolina
"Lewis, Keenan",2009,"New Orleans , LA",New Orleans,LA,Oregon State
"Lewis, Kendrick",2010,"New Orleans , LA",New Orleans,LA,Mississippi
"Lewis, LeQuan",2012,"Los Angeles , CA",Los Angeles,CA,Arizona State
"Lewis, Marcedes",2006,"Los Alamitos , CA",Los Alamitos,CA,UCLA
"Lewis, Myron",2010,"Orlando , FL",Orlando,FL,Vanderbilt
"Lewis, Patrick",2013,"Orlando , FL",,,Texas A&M
"Lewis, Ronnell",2012,"Dewar , OK",Dewar,OK,Oklahoma
"Lewis, Thad",2012,"Opa-Locka , FL",Opa-Locka,FL,Duke
"Lewis, Travis",2012,"San Antonio , TX",San Antonio,TX,Oklahoma
"Lewis-Harris, Chris",2013,"Riverdale , GA",Riverdale,GA,Tennessee-Chattanooga
"Lewis-Moore, Kapron",2013,"Weatherford , TX",Weatherford,TX,Notre Dame
"Lichtensteiger, Kory",2009,"Van Wert , OH",Van Wert,OH,Bowling Green State
"Lilja, Ryan",2013,"Kansas City , MO",Kansas City,MO,Kansas State
"Lindell, Rian",2013,"Portland , OR",Portland,OR,Washington State
"Lindeman, A.J.",2013,"Portland , OR",,,Toledo
"Lindley, Ryan",2012,"San Diego , CA",San Diego,CA,San Diego State
"Lindley, Trevard",2012,"Lithia Springs , GA",Lithia Springs,GA,Kentucky
"Lindsey, Korey",2013,"Lithia Springs , GA",,,Southern Illinois
"Line, Zach",2013,"Royal Oak , MI",Royal Oak,MI,Southern Methodist
"Lineberry, Morgan",2013,"Royal Oak , MI",,,Abilene Christian
"Linkenbach, Jeffrey",2010,"Sandusky , OH",Sandusky,OH,Cincinnati
"Lintz, Andrei",2013,"Sandusky , OH",,,Washington State
"Lissemore, Sean",2010,"Teaneck , NJ",Teaneck,NJ,William & Mary
"Little, Greg",2011,"Durham , NC",Durham,NC,North Carolina
"Liuget, Corey",2011,"Miami , FL",Miami,FL,Illinois
"Livings, Nate",2008,"Lake Charles , LA",Lake Charles,LA,LSU
"Loadholt, Phil",2009,"Honolulu , HI",Honolulu,HI,Oklahoma
"Locke, Jeff",2013,Frankfurt   Germany,,,UCLA
"Locker, Jake",2011,"Bellingham , WA",Bellingham,WA,Washington
"Lockett, Bret",2010,"San Dimas , CA",San Dimas,CA,UCLA
"Lockette, Ricardo",2013,"San Dimas , CA",,,Fort Valley State
"Locklear, Sean",2013,"Lumberton , NC",Lumberton,NC,North Carolina State
"Loeffler, Cullen",2013,"Washington , DC",Washington,DC,Texas
"Lofton, Curtis",2008,"Kingfisher , OK",Kingfisher,OK,Oklahoma
"Logan, Bennie",2013,"Shreveport , LA",Shreveport,LA,LSU
"Lohr, Rob",2013,"Shreveport , LA",,,Vanderbilt
"Loiseau, Shawn",2013,"Shreveport , LA",,,Merrimack
"Lonergan, P.J.",2013,"New Orleans , LA",New Orleans,LA,LSU
"Long, Chris",2008,"Santa Monica , CA",Santa Monica,CA,Virginia
"Long, Jake",2008,"Detroit , MI",Detroit,MI,Michigan
"Long, Jerome",2013,"Detroit , MI",,,San Diego State
"Long, Joe",2013,"Detroit , MI",,,Wayne State (Mich.)
"Long, Kyle",2013,"Santa Monica , CA",Santa Monica,CA,Oregon
"Long, Travis",2013,"Spokane , WA",Spokane,WA,Washington State
"Looney, Joe",2012,"Lake Worth , FL",Lake Worth,FL,Wake Forest
"Lorig, Erik",2010,"Rolling Hills , CA",Rolling Hills,CA,Stanford
"Lotulelei, John",2013,"Kihei , HI",Kihei,HI,Nevada-Las Vegas
"Lotulelei, Star",2013,Tonga,,,Utah
"Louis, Lance",2009,"New Orleans , LA",New Orleans,LA,San Diego State
"Love, Kyle",2010,South Korea,,,Mississippi State
"Love, DeMarcus",2012,South Korea,,,Arkansas
"Lowery, Dwight",2008,"Santa Cruz , CA",Santa Cruz,CA,San Jose State
"Luck, Andrew",2012,"Washington , DC",Washington,DC,Stanford
"Lumpkin, Ricky",2013,"Mount Holly , NJ",Mount Holly,NJ,Kentucky
"Lutrus, Scott",2012,"Brookfield , CT",Brookfield,CT,Connecticut
"Lutzenkirchen, Philip",2013,"Brookfield , CT",,,Auburn
"Lynch, Corey",2008,"Cape Coral , FL",Cape Coral,FL,Appalachian State
"Lynch, Marshawn",2007,"Oakland , CA",Oakland,CA,California
"Mabin, Jordan",2013,"Oakland , CA",,,Northwestern
"Mack, Elbert",2008,"Wichita , KS",Wichita,KS,Troy
"Mack, Alex",2009,"Los Angeles , CA",Los Angeles,CA,California
"Maclin, Jeremy",2009,"Chesterfield , MO",Chesterfield,MO,Missouri
"Madison, Brad",2013,"Chesterfield , MO",,,Missouri
"Madsen, Joe",2013,"Chardon , OH",Chardon,OH,West Virginia
"Madu, Mossis",2012,"Bedford , TX",Bedford,TX,Oklahoma
"Mady, Lamar",2013,"Topeka , KS",Topeka,KS,Youngstown State
"Maehl, Jeff",2013,"Paradise , CA",Paradise,CA,Oregon
"Magee, Brandon",2013,"Los Angeles , CA",Los Angeles,CA,Arizona State
"Maher, Brett",2013,"Los Angeles , CA",,,Nebraska
"Maiava, Kaluka",2009,"Honolulu , HI",Honolulu,HI,USC
"Malecki, John",2012,"Pittsburgh , PA",Pittsburgh,PA,Pittsburgh
"Mallett, Ryan",2011,"Batesville , AR",Batesville,AR,Arkansas
"Malone, Nigel",2013,"Manteca , CA",Manteca,CA,Kansas State
"Malone, Robert",2011,"Orange , CA",Orange,CA,Fresno State
"Maneri, Steve",2011,"Saddle Brook , NJ",Saddle Brook,NJ,Temple
"Mangold, Nick",2006,"Centerville , OH",Centerville,OH,Ohio State
"Mankins, Logan",2005,"Catheys Valley , CA",Catheys Valley,CA,Fresno State
"Manley, Phillipkeith",2012,"Catheys Valley , CA",,,Toledo
"Mannelly, Patrick",2013,"Atlanta , GA",Atlanta,GA,Duke
"Manning, Danieal",2006,"Corsicana , TX",Corsicana,TX,Abilene Christian
"Manning, Terrell",2012,"Laurinburg , NC",Laurinburg,NC,North Carolina State
"Manning, Eli",2013,"New Orleans , LA",New Orleans,LA,Mississippi
"Manning, Peyton",2013,"New Orleans , LA",New Orleans,LA,Tennessee
"Manningham, Mario",2008,"Warren , OH",Warren,OH,Michigan
"Manuel, EJ",2013,"Virginia Beach , VA",Virginia Beach,VA,Florida State
"Maponga, Stansly",2013,Harare   Zimbabwe,,,Texas Christian
"Maragos, Chris",2010,"Racine , WI",Racine,WI,Wisconsin
"Marecic, Owen",2011,"Montville , NJ",Montville,NJ,Stanford
"Mariani, Marc",2010,"Havre , MT",Havre,MT,Montana
"Marks, Sen'Derrick",2009,"Mobile , AL",Mobile,AL,Auburn
"Marquardt, Luke",2013,"Mobile , AL",,,Azusa Pacific
"Marsh, Curtis",2011,"Los Angeles , CA",Los Angeles,CA,Utah State
"Marshall, Brandon",2012,"Las Vegas , NV",Las Vegas,NV,Nevada
"Marshall, Brandon",2006,"Pittsburgh , PA",Pittsburgh,PA,Central Florida
"Marshall, Cameron",2013,"Pittsburgh , PA",,,Arizona State
"Marshall, Richard",2006,"Los Angeles , CA",Los Angeles,CA,Fresno State
"Martin, Andre",2013,"Los Angeles , CA",,,North Dakota State
"Martin, Charly",2010,"Walla Walla , WA",Walla Walla,WA,West Texas A&M
"Martin, Derrick",2007,"Denver , CO",Denver,CO,Wyoming
"Martin, Doug",2012,"Oakland , CA",Oakland,CA,Boise State
"Martin, Eric",2013,"Los Angeles , CA",Los Angeles,CA,Nebraska
"Martin, Jonathan",2012,"Pittsburgh , PA",Pittsburgh,PA,Stanford
"Martin, Josh",2013,"Houston , TX",Houston,TX,Columbia
"Martin, Keshawn",2012,"inkster , MI",inkster,MI,Michigan State
"Martin, Markelle",2012,"Wichita Falls , TX",Wichita Falls,TX,Oklahoma State
"Martin, Mike",2012,"Detroit , MI",Detroit,MI,Michigan
"Martin, Sam",2013,"Peachtree City , GA",Peachtree City,GA,Appalachian State
"Martin, Vaughn",2009,Negril   Jamaica,,,Western Ontario (Canada)
"Masifilo, Matthew",2012,Negril   Jamaica,,,Stanford
"Massaquoi, Jonathan",2012,Monrovia   Liberia,,,Troy
"Massaquoi, Mohamed",2009,"Charlotte , NC",Charlotte,NC,Georgia
"Massie, Bobby",2012,"Lynchburg , VA",Lynchburg,VA,Mississippi
"Masthay, Tim",2010,"Pittsburgh , PA",Pittsburgh,PA,Kentucky
"Mastrud, Jeron",2010,"Beaverton , OR",Beaverton,OR,Kansas State
"Mathews, Ricardo",2010,"Jacksonville , FL",Jacksonville,FL,Cincinnati
"Mathews, Ryan",2010,"Riverside , CA",Riverside,CA,Fresno State
"Mathieu, Tyrann",2013,"New Orleans , LA",New Orleans,LA,LSU
"Mathis, Evan",2005,"Birmingham , AL",Birmingham,AL,Alabama
"Mathis, Jonathan",2013,"Birmingham , AL",,,Texas A&M
"Mathis, Rashean",2013,"Nashville , GA",Nashville,GA,Bethune-Cookman
"Mathis, Robert",2013,"Atlanta , GA",Atlanta,GA,Alabama A&M
"Mattes, R.J.",2013,"Atlanta , GA",,,North Carolina State
"Matthews, Casey",2011,"Northridge , CA",Northridge,CA,Oregon
"Matthews, Cliff",2011,"Cheraw , SC",Cheraw,SC,South Carolina
"Matthews, Kevin",2011,"Sugar Land , TX",Sugar Land,TX,Texas A&M
"Matthews, Rishard",2012,"San Diego , CA",San Diego,CA,Nevada
"Matthews, Clay",2009,"Los Angeles , CA",Los Angeles,CA,USC
"Maualuga, Rey",2009,"Fort Sill , OK",Fort Sill,OK,USC
"Mauga, Josh",2010,"Ewa Beach , HI",Ewa Beach,HI,Nevada
"Mauti, Michael",2013,"New Orleans , LA",New Orleans,LA,Penn State
"Maxwell, Byron",2011,"North Charleston , SC",North Charleston,SC,Clemson
"Maybin, Aaron",2009,"Baltimore , MD",Baltimore,MD,Penn State
"Mayo, Jerod",2008,"Hampton , VA",Hampton,VA,Tennessee
"Mayowa, Benson",2013,"Los Angeles , CA",Los Angeles,CA,Idaho
"Mays, Joe",2008,"Chicago , IL",Chicago,IL,North Dakota State
"Mays, Taylor",2010,"Seattle , WA",Seattle,WA,USC
"Maysonet, Miguel",2013,"Seattle , WA",,,Stony Brook
"McAfee, Pat",2009,"Pittsburgh , PA",Pittsburgh,PA,West Virginia
"McBath, Darcel",2009,"Gainesville , TX",Gainesville,TX,Texas Tech
"McBriar, Mat",2013,Melbourne   Australia,,,Hawaii
"McBride, Trumaine",2008,"Houston , TX",Houston,TX,Mississippi
"McCain, Brice",2009,"Dallas , TX",Dallas,TX,Utah
"McCalebb, Onterio",2013,"Fort Meade , FL",Fort Meade,FL,Auburn
"McCann, Bryan",2010,"Lawton , OK",Lawton,OK,Southern Methodist
"McCants, Matt",2013,"Mobile , AL",Mobile,AL,Alabama-Birmingham
"McCarthy, Colin",2011,"Birdsboro , PA",Birdsboro,PA,Miami (Fla.)
"McClain, Antoine",2013,"Anniston , AL",Anniston,AL,Clemson
"McClain, Jameel",2008,"Philadelphia , PA",Philadelphia,PA,Syracuse
"McClain, Le'Ron",2007,"Fort Wayne , IN",Fort Wayne,IN,Alabama
"McClain, Robert",2010,"Philadelphia , PA",Philadelphia,PA,Connecticut
"McClain, Terrell",2011,"Tampa , FL",Tampa,FL,South Florida
"McClam, Edmon",2013,"Tampa , FL",,,Old Dominion
"McClellan, Albert",2011,"Lakeland , FL",Lakeland,FL,Marshall
"McClellin, Shea",2012,"Caldwell , ID",Caldwell,ID,Boise State
"McClendon, Jacques",2012,"Cleveland , TN",Cleveland,TN,Tennessee
"McCloud, Anthony",2013,"Cleveland , TN",,,Florida State
"McCluster, Dexter",2010,"Largo , FL",Largo,FL,Mississippi
"McCourty, Devin",2010,"Nyack , NY",Nyack,NY,Rutgers
"McCourty, Jason",2009,"Nyack , NY",Nyack,NY,Rutgers
"McCown, Josh",2013,"Jacksonville , TX",Jacksonville,TX,Sam Houston State
"McCown, Luke",2013,"Jacksonville , TX",Jacksonville,TX,Louisiana Tech
"McCoy, Chris",2013,"Jacksonville , TX",,,Middle Tennessee State
"McCoy, Colt",2010,"Hobbs , NM",Hobbs,NM,Texas
"McCoy, Gerald",2010,"Oklahoma City , OK",Oklahoma City,OK,Oklahoma
"McCoy, Greg",2013,"Oklahoma City , OK",,,Texas Christian
"McCoy, Jamie",2013,"Midland , TX",Midland,TX,Texas A&M
"McCoy, LeSean",2009,"Harrisburg , PA",Harrisburg,PA,Pittsburgh
"McCoy, Anthony",2010,"Fresno , CA",Fresno,CA,USC
"McCray, Danny",2010,"Houston , TX",Houston,TX,LSU
"McCray, Demetrius",2013,"Long Beach , CA",Long Beach,CA,Appalachian State
"McCray, Kelcie",2012,"Columbus , GA",Columbus,GA,Arkansas State
"McCray, Lerentee",2013,"Columbus , GA",,,Florida
"McDaniel, Tony",2006,"Hartsville , SC",Hartsville,SC,Tennessee
"McDermott, Kevin",2013,"Nashville , TN",Nashville,TN,UCLA
"McDonald, Andrew",2013,"Nashville , TN",,,Indiana
"McDonald, Chris",2013,"Nashville , TN",,,Michigan State
"McDonald, Clinton",2009,"Jacksonville , AR",Jacksonville,AR,Memphis
"McDonald, Ray",2007,"Pahokee , FL",Pahokee,FL,Florida
"McDonald, T.J.",2013,"Fresno , CA",Fresno,CA,USC
"McDonald, Vance",2013,"Beaumont , TX",Beaumont,TX,Rice
"McDonough, Jake",2013,"Beaumont , TX",,,Iowa State
"McDougald, Bradley",2013,"Columbus , OH",Columbus,OH,Kansas
"McDuffie, Quincy",2013,"Orlando , FL",Orlando,FL,Central Florida
"McElroy, Greg",2011,"Los Angeles , CA",Los Angeles,CA,Alabama
"McFadden, Darren",2008,"Little Rock , AR",Little Rock,AR,Arkansas
"McFadden, Leon",2013,"Bellflower , CA",Bellflower,CA,San Diego State
"McFadden, Marshall",2013,"Lamar , SC",Lamar,SC,South Carolina State
"McFarland, Jamarkus",2013,"Lamar , SC",,,Oklahoma
"McGahee, Willis",2013,"Miami , FL",Miami,FL,Miami (Fla.)
"McGee, Brandon",2013,"Fort Lauderdale , FL",Fort Lauderdale,FL,Miami (Fla.)
"McGee, Stacy",2013,"Muskogee , OK",Muskogee,OK,Oklahoma
"McGee, Stephen",2012,"Round Rock , TX",Round Rock,TX,Texas A&M
"McGloin, Matt",2013,"Scranton , PA",Scranton,PA,Penn State
"McGlynn, Mike",2008,"Austintown , OH",Austintown,OH,Pittsburgh
"McGrath, Sean",2013,"Mundelein , IL",Mundelein,IL,Henderson State
"McGuffie, Sam",2013,"Cypress , TX",Cypress,TX,Rice
"McIlwain, Kamaal",2013,"Cypress , TX",,,Newberry
"McIntosh, Rocky",2006,"Roosevelt , NY",Roosevelt,NY,Miami (Fla.)
"McIntyre, Garrett",2011,"South Lake Tahoe , CA",South Lake Tahoe,CA,Fresno State
"McKelvin, Leodis",2008,"Waycross , GA",Waycross,GA,Troy
"McKenzie, Tyrone",2011,"Queens , NY",Queens,NY,South Florida
"McKinnie, Bryant",2013,"Woodbury , NJ",Woodbury,NJ,Miami (Fla.)
"McKnight, Joe",2010,"Kenner , LA",Kenner,LA,USC
"McLendon, Steve",2010,"Ozark , AL",Ozark,AL,Troy
"McLeod, Rodney",2012,"Clinton , MD",Clinton,MD,Virginia
"McManis, Sherrick",2010,"Peoria , IL",Peoria,IL,Northwestern
"McManus, Brandon",2013,"Philadelphia , PA",Philadelphia,PA,Temple
"McMillian, Jerron",2012,"Newark , NJ",Newark,NJ,Maine
"McNary, Josh",2013,"Houston , TX",Houston,TX,Army
"McNeal, Curtis",2013,"Los Angeles , CA",Los Angeles,CA,USC
"McNeill, Mike",2011,"St. Louis , MO",St. Louis,MO,Nebraska
"McNutt, Marvin",2013,"St. Louis , MO",St. Louis,MO,Iowa
"McPhee, Pernell",2011,"Orlando , FL",Orlando,FL,Mississippi State
"McQuaide, Jake",2011,"Cincinnati , OH",Cincinnati,OH,Ohio State
"McQuistan, Pat",2006,"San Diego Co. , CA",San Diego Co.,CA,Weber State
"McQuistan, Paul",2006,"San Diego Co. , CA",San Diego Co.,CA,Weber State
"McSurdy, Caleb",2012,"San Diego Co. , CA",,,Montana
"Meachem, Robert",2007,"Tulsa , OK",Tulsa,OK,Tennessee
"Mealer, Elliott",2013,"Tulsa , OK",,,Michigan
"Means, Loyce",2013,"Houston , TX",Houston,TX,Houston
"Means, Steven",2013,"Buffalo , NY",Buffalo,NY,Buffalo
"Meatoga, Vaughn",2013,"Kalaheo , HI",Kalaheo,HI,Hawaii
"Mebane, Brandon",2007,"Los Angeles , CA",Los Angeles,CA,California
"Medlock, Justin",2012,"Santa Clara , CA",Santa Clara,CA,UCLA
"Meeks, Jonathan",2013,"Rock Hill , SC",Rock Hill,SC,Clemson
"Meester, Brad",2013,"Iowa Falls , IA",Iowa Falls,IA,Northern Iowa
"Meggett, Davin",2013,"Clinton , MD",Clinton,MD,Maryland
"Mellette, Aaron",2013,"Sanford , NC",Sanford,NC,Elon
"Melton, Henry",2009,"Fort Worth , TX",Fort Worth,TX,Texas
"Melvin, Rashaan",2013,"Waukegan , IL",Waukegan,IL,Northern Illinois
"Mendenhall, Rashard",2008,"Skokie , IL",Skokie,IL,Illinois
"Menkin, Nate",2013,"Skokie , IL",,,Mary Hardin-Baylor
"Menzie, DeQuan",2013,"Skokie , IL",,,Alabama
"Mercilus, Whitney",2012,"Akron , OH",Akron,OH,Illinois
"Meredith, Jamon",2009,"Simpsonville , SC",Simpsonville,SC,South Carolina
"Meriweather, Brandon",2007,"Apopka , FL",Apopka,FL,Miami (Fla.)
"Merling, Phillip",2010,"Portsmouth , VA",Portsmouth,VA,Clemson
"Mertile, Junior",2013,"Portsmouth , VA",,,Florida International
"Mesko, Zoltan",2010,Timisoara   Romania,,,Michigan
"Messina, Carmen",2013,"Melrose Park , IL",Melrose Park,IL,New Mexico
"Michael, Christine",2013,"Beaumont , TX",Beaumont,TX,Texas A&M
"Middleton, William",2009,"New York , NY",New York,NY,Furman
"Mikell, Quintin",2013,"New Orleans , LA",New Orleans,LA,Boise State
"Miles, Jamal",2013,"New Orleans , LA",,,Arizona State
"Miles, Jeromy",2010,"Voorhees , NJ",Voorhees,NJ,Massachusetts
"Miles, Rontez",2013,"Braddock , PA",Braddock,PA,California (PA)
"Milhim, Stephane",2013,"Miami , FL",Miami,FL,Massachusetts
"Miller, Bruce",2011,"Canton , GA",Canton,GA,Central Florida
"Miller, Heath",2005,"Richlands , VA",Richlands,VA,Virginia
"Miller, Gabe",2011,CO,,,Oregon State
"Miller, Jordan",2013,CO,,,Southern University
"Miller, Kyle",2012,"Bowling Green , OH",Bowling Green,OH,Mount Union
"Miller, Lamar",2012,"Miami , FL",Miami,FL,Miami (Fla.)
"Miller, Nick",2010,"Miami , FL",,,Southern Utah
"Miller, Roy",2009,"Fort Lewis , WA",Fort Lewis,WA,Texas
"Miller, Ryan",2012,"Littleton , CO",Littleton,CO,Colorado
"Miller, Steven",2013,"Littleton , CO",,,Appalachian State
"Miller, Von",2011,"Dallas , TX",Dallas,TX,Texas A&M
"Miller, Zach",2010,"Wahoo , NE",Wahoo,NE,Nebraska-Omaha
"Miller, Zach",2007,"Tempe , AZ",Tempe,AZ,Arizona State
"Milliner, Dee",2013,"Deatsville , AL",Deatsville,AL,Alabama
"Mills, Jordan",2013,"Thibodaux , LA",Thibodaux,LA,Louisiana Tech
"Milton, Keavon",2013,"Canton , TX",Canton,TX,Louisiana-Monroe
"Mims, David",2013,"Charlotte , NC",Charlotte,NC,Virginia Union
"Mincey, Jeremy",2008,"Stateboro , GA",Stateboro,GA,Florida
"Mingo, Barkevious",2013,"Belle Glade , FL",Belle Glade,FL,LSU
"Minnifield, Chase",2012,"Belle Glade , FL",,,Virginia
"Minter, Kevin",2013,"Atlanta , GA",Atlanta,GA,LSU
"Minter, Zach",2013,"Glendale , AZ",Glendale,AZ,Montana State
"Misi, Koa",2010,"Santa Rosa , CA",Santa Rosa,CA,Utah
"Mitchell, Carlton",2011,"Gainesville , FL",Gainesville,FL,South Florida
"Mitchell, Charles",2012,"Lyon , MS",Lyon,MS,Mississippi State
"Mitchell, Earl",2010,"Houston , TX",Houston,TX,Arizona
"Mitchell, Marvin",2007,"Norfolk , VA",Norfolk,VA,Tennessee
"Mitchell, Mike",2009,"Fort Thomas , KY",Fort Thomas,KY,Ohio U.
"Moala, Fili",2009,"Anaheim , CA",Anaheim,CA,USC
"Moats, Arthur",2010,"Havelock , NC",Havelock,NC,James Madison
"Mobley, Tori",2013,"Havelock , NC",,,Jacksonville State
"Moch, Dontay",2012,"Phoenix , AZ",Phoenix,AZ,Nevada
"Moe, T.J.",2013,"Phoenix , AZ",,,Missouri
"Moeaki, Tony",2010,"Wheaton , IL",Wheaton,IL,Iowa
"Moffitt, John",2011,"Guilford , CT",Guilford,CT,Wisconsin
"Mohamed, Mike",2012,"Brawley , CA",Brawley,CA,California
