source,school,current_conf,historic_conf,county,name,recruit_year,hometown,state
dbf,Purdue,big-ten,big-ten,0,"Smith, Marv",1917,Canton,
dbf,Notre Dame,acc,independent,0,"Mclaughlin, Tom",1917,reland,
dbf,Navy,independent,independent,0,"Jemail, Jimmy",1917,Biblos,
dbf,Navy,independent,independent,0,"Smith, Russ",1917,Carbondale,
dbf,Kansas State,big-12,big-8,0,"Jolley, Al",1917,Onago,KS
dbf,Illinois,big-ten,big-ten,0,"Smith, Russ",1917,Carbondale,
dbf,Colorado State,mwc,independent,0,"Ratekin, Roy",1917,Surface Creek,CO
dbf,Brown,none,ivy,0,"Jemail, Jimmy",1917,Biblos,
dbf,Boston College,acc,independent,0,"O'brien, Con",1917,reland,
dbf,Illinois,big-ten,big-ten,55105,"Oltz, Russ",1916,Beloit,WI
dbf,Minnesota,big-ten,big-ten,55079,"Marshall, Bobby",1916,Milwaukee,WI
dbf,Wisconsin,big-ten,big-ten,55039,"Koch, Polly",1916,Fond du Lac,WI
dbf,Wisconsin,big-ten,big-ten,55035,"Buck, Howard",1916,Eau Claire,WI
dbf,Wisconsin,big-ten,big-ten,55031,"Mungavin, Jock",1916,Superior,WI
dbf,Wisconsin,big-ten,big-ten,55003,"Gardner, Milt",1916,Ashland,WI
dbf,West Virginia,big-12,southern,54041,"Bailey, Russ",1916,Weston,WV
dbf,Pittsburgh,acc,independent,51760,"Thornhill, Claude",1916,Richmond,VA
dbf,Texas,big-12,swc,48251,"Smyth, Lou",1916,Cleburne,TX
dbf,Rice,cusa,swc,48091,"Brick, Shirley",1916,San Antonio,TX
dbf,West Virginia,big-12,southern,47187,"King, Andy",1916,Franklin,TN
dbf,Pennsylvania,none,ivy,46115,"Derr, Ben",1916,Turton,SD
dbf,Pennsylvania,none,ivy,44007,"Pearce, Walt",1916,Providence,RI
dbf,Pennsylvania,none,ivy,42101,"Wray, Lud",1916,Philadelphia,PA
dbf,Pennsylvania,none,ivy,42081,"Miller, Heinie",1916,Williamsport,PA
dbf,Pittsburgh,acc,independent,42069,"Stahl, Ed",1916,Scranton,PA
dbf,Pittsburgh,acc,independent,42065,"Hastings, Charlie",1916,Brookville,PA
dbf,Pittsburgh,acc,independent,42003,"Pearlman, Irving",1916,Pittsburgh,PA
dbf,Rutgers,big-ten,independent,40101,"Garrett, Al",1916,Muskogee,OK
dbf,Ohio State,big-ten,big-ten,39173,"Brigham, Hi",1916,Bowling Green,OH
dbf,Ohio State,big-ten,big-ten,39153,"Flower, Jim",1916,Akron,OH
dbf,Ohio State,big-ten,big-ten,39049,"Yerges, Howard",1916,Columbus,OH
dbf,Notre Dame,acc,independent,39035,"Cofall, Stan",1916,Cleveland,OH
dbf,Miami (OH),mac,mac,39021,"Crawford, Ken",1916,Woodstock,OH
dbf,Syracuse,acc,independent,39009,"Finsterwald, Russ",1916,Athens,OH
dbf,Ohio,mac,mac,39009,"Finsterwald, Russ",1916,Athens,OH
dbf,Dartmouth,none,ivy,36093,"Guy, Charlie",1916,Schenectady,NY
dbf,Brown,none,ivy,36061,"Spagna, Joe",1916,New York,NY
dbf,Cornell,none,ivy,36013,"Shelton, Murray",1916,Dunkirk,NY
dbf,Brown,none,ivy,36013,"Brace, Bill",1916,Sheridan,NY
dbf,Brown,none,ivy,36011,"Purdy, Mike",1916,Auburn,NY
dbf,Nebraska,big-ten,big-8,31097,"Shaw, Ed",1916,Tecumseh,NE
dbf,Nebraska,big-ten,big-8,31067,"Chamberlin, Guy",1916,Blue Springs,NE
dbf,Nebraska,big-ten,big-8,31067,"Riddell, Ted",1916,Beatrice,NE
dbf,Akron,mac,none,31019,"Bierce, Scotty",1916,Kearney,NE
dbf,Drake,none,none,29197,"Smith, Oke",1916,Downing,MO
dbf,Navy,independent,independent,27137,"Denfield, Fred",1916,Duluth,MN
dbf,Georgia Tech,acc,independent,27087,"Guyon, Joe",1916,Mahnomen,MN
dbf,Minnesota,big-ten,big-ten,27053,"Baston, Bert",1916,St. Louis Park,MN
dbf,Minnesota,big-ten,big-ten,27053,"Capron, Ralph",1916,Minneapolis,MN
dbf,Minnesota,big-ten,big-ten,27053,"Wyman, Arnie",1916,Minneapolis,MN
dbf,Michigan,big-ten,big-ten,27053,"Smith, Cedric",1916,Minneapolis,MN
dbf,Syracuse,acc,independent,26163,"Dickinson, Tom",1916,Detroit,MI
dbf,Michigan State,big-ten,big-ten,26081,"Blacklock, Hugh",1916,East Grand Rapids,MI
dbf,Syracuse,acc,independent,25027,"Cobb, Alf",1916,Hardwick,MA
dbf,Pennsylvania,none,ivy,25025,"Little, Lou",1916,Boston,MA
dbf,Harvard,none,ivy,25025,"Dadmun, Harrie",1916,Cambridge,MA
dbf,Cornell,none,ivy,25021,"O'hearn, Jack",1916,Brookline,MA
dbf,Dartmouth,none,ivy,25017,"Youngstrom, Swede",1916,Waltham,MA
dbf,Dartmouth,none,ivy,25013,"Healey, Ed",1916,Indian Orchard,MA
dbf,Dartmouth,none,ivy,25009,"Whelan, Tom",1916,Lynn,MA
dbf,Illinois,big-ten,big-ten,19175,"Nichols, Sid",1916,Creston,IA
dbf,Pittsburgh,acc,independent,19169,"Sies, Herb",1916,Ames,IA
dbf,Iowa,big-ten,big-ten,19155,"Wyland, Pudge",1916,Minden,IA
dbf,Iowa,big-ten,big-ten,19151,"Gunderson, Harry",1916,Rolfe,IA
dbf,Illinois,big-ten,big-ten,19123,"Shoemake, Hub",1916,Oskaloosa,IA
dbf,Iowa State,big-12,big-8,19069,"Reeve, Lew",1916,Hampton,IA
dbf,Indiana,big-ten,big-ten,18175,"Davis, Ed",1916,Salem,IN
dbf,Indiana,big-ten,big-ten,18167,"Hathaway, Russ",1916,Terre Haute,IN
dbf,Purdue,big-ten,big-ten,18141,"Trowbridge, Ray",1916,South Bend,IN
dbf,Notre Dame,acc,independent,18141,"Edwards, Howard",1916,South Bend,IN
dbf,Boston College,acc,independent,18141,"Trowbridge, Ray",1916,South Bend,IN
dbf,Notre Dame,acc,independent,18097,"Feeney, Al",1916,Indianapolis,IN
dbf,Purdue,big-ten,big-ten,18089,"Huffine, Ken",1916,Hammond,IN
dbf,Indiana,big-ten,big-ten,18089,"Hess, Wally",1916,Hammond,IN
dbf,Purdue,big-ten,big-ten,18055,"Abrell, Dick",1916,Linton,IN
dbf,Purdue,big-ten,big-ten,18055,"Berns, Bobby",1916,Linton,IN
dbf,Purdue,big-ten,big-ten,18055,"Oliphant, Elmer",1916,Bloomfield,IN
dbf,Indiana,big-ten,big-ten,18055,"Pope, Spencer",1916,Linton,IN
dbf,Purdue,big-ten,big-ten,18027,"Winston, Charlie",1916,Washington,IN
dbf,Indiana,big-ten,big-ten,18015,"Lowery, Hugh",1916,Cutler,IN
dbf,Illinois,big-ten,big-ten,17195,"Ingwersen, Burt",1916,Fulton,IL
dbf,Illinois,big-ten,big-ten,17101,"Petty, Ross",1916,Sumner,IL
dbf,Northwestern,big-ten,big-ten,17089,"Bennett, Sid",1916,Geneva,IL
dbf,Syracuse,acc,independent,17031,"Usher, Lou",1916,Chicago,IL
dbf,Pennsylvania,none,ivy,17031,"Mathews, Neil",1916,Chicago,IL
dbf,Notre Dame,acc,independent,17031,"Malone, Grover",1916,Chicago,IL
dbf,Notre Dame,acc,independent,17031,"Meagher, Jack",1916,Chicago,IL
dbf,Notre Dame,acc,independent,17031,"Pliska, Joe",1916,Chicago,IL
dbf,Notre Dame,acc,independent,17031,"Rydzewski, Frank",1916,Chicago,IL
dbf,Notre Dame,acc,independent,17031,"Trafton, George",1916,Chicago,IL
dbf,Northwestern,big-ten,big-ten,17031,"Driscoll, Paddy",1916,Evanston,IL
dbf,Northwestern,big-ten,big-ten,17031,"Koehler, Bob",1916,Chicago,IL
dbf,Illinois,big-ten,big-ten,17031,"Applegran, Clarence",1916,Chicago,IL
dbf,Illinois,big-ten,big-ten,17031,"Halas, George",1916,Chicago,IL
dbf,Illinois,big-ten,big-ten,17031,"Halstrom, Bernie",1916,Chicago,IL
dbf,Illinois,big-ten,big-ten,17031,"Knop, Oscar",1916,Chicago,IL
dbf,Illinois,big-ten,big-ten,17031,"Sternaman, Ed",1916,Chicago,IL
dbf,Dartmouth,none,ivy,17031,"Ghee, Milt",1916,Wilmette,IL
dbf,Cornell,none,ivy,17031,"Gillies, Fred",1916,Chicago,IL
dbf,Brown,none,ivy,17031,"Annan, Dunc",1916,Chicago,IL
dbf,Brown,none,ivy,17031,"Pollard, Fritz",1916,Rogers Park,IL
dbf,Illinois,big-ten,big-ten,17019,"Lanum, Ralph",1916,Champaign,IL
dbf,Notre Dame,acc,independent,17017,"Baujan, Harry",1916,Beardstown,IL
dbf,Syracuse,acc,independent,0,"Tomlin, Tommy",1916,Albermarle County,VA
dbf,Rutgers,big-ten,independent,0,"Nash, Bob",1916,County Meathe,
dbf,Pittsburgh,acc,independent,0,"Herron, Pat",1916,New Kenington,PA
dbf,Pennsylvania,none,ivy,0,"Bryant, Jim",1916,Toronto,Ont.
dbf,Oregon,pac-12,pac-12,0,"Beckett, Jack",1916,Eight Mile,OR
dbf,Notre Dame,acc,independent,0,"Fitzgerald, Freeman",1916,Jervis,OR
dbf,Notre Dame,acc,independent,0,"Keefe, Emmett",1916,Raub,IN
dbf,Notre Dame,acc,independent,0,"Slackford, Fritz",1916,Danbury,OH
dbf,Michigan,big-ten,big-ten,0,"Hughitt, Tommy",1916,Genoa,
dbf,Miami (OH),mac,mac,0,"Sauer, Eddie",1916,Van Buren Township,OH
dbf,Massachusetts,mac,none,0,"Curran, Harry",1916,Marlboro,MA
dbf,Iowa,big-ten,big-ten,0,"Mockmore, Charlie",1916,Platte County,NE
dbf,Illinois,big-ten,big-ten,0,"Charpier, Len",1916,Washington Heights,IL
dbf,George Washington,none,southern,0,"Bryant, Jim",1916,Toronto,Ont.
dbf,Cornell,none,ivy,0,"Nash, Bob",1916,County Meathe,
nfl,Wisconsin,big-ten,big-ten,55127,"Frederick, Travis",2009,Sharon,WI
nfl,Northern Illinois,mac,mac,55127,"Wedige, Scott",2009,Elkhorn,WI
nfl,Iowa State,big-12,big-12,55087,"Klein, A.J.",2009,Appleton,WI
nfl,Wisconsin,big-ten,big-ten,55079,"Wagner, Ricky",2009,West Allis,WI
nfl,Wisconsin,big-ten,big-ten,55025,"Toon, Nick",2009,Madison,WI
nfl,Marshall,cusa,cusa,54039,"Dobson, Aaron",2009,Dunbar,WV
nfl,Washington State,pac-12,pac-12,53063,"Long, Travis",2009,Spokane,WA
nfl,Washington State,pac-12,pac-12,53053,"Trufant, Marcus",2009,Tacoma,WA
nfl,Washington,pac-12,pac-12,53053,"Trufant, Desmond",2009,Tacoma,WA
nfl,Louisiana Tech,cusa,wac,53053,"White, Myles",2009,Tacoma,WA
nfl,Idaho,sun-belt,wac,53053,"Veltung, Justin",2009,Puyallup,WA
nfl,Oregon State,pac-12,pac-12,53015,"Kelly, Colin",2009,Longview,WA
nfl,San Diego State,mwc,mwc,53005,"Draheim, Tommie",2009,Kennewick,WA
nfl,Virginia Tech,acc,acc,51810,"Davis, Marcus",2009,Virginia Beach,VA
nfl,Tennessee,sec,sec,51810,"Hunter, Justin",2009,Virginia Beach,VA
nfl,Syracuse,acc,big-east,51810,"Thomas, Shamarko",2009,Virginia Beach,VA
nfl,Florida State,acc,acc,51810,"Manuel, EJ",2009,Virginia Beach,VA
nfl,Virginia Tech,acc,acc,51710,"Painter, Vinston",2009,Norfolk,VA
nfl,Virginia,acc,acc,51710,"Reynolds, LaRoy",2009,Norfolk,VA
nfl,Michigan State,big-ten,big-ten,51710,"Burress, Plaxico",2009,Norfolk,VA
nfl,Georgia,sec,sec,51710,"Watson, Benjamin",2009,Norfolk,VA
nfl,Virginia Tech,acc,acc,51700,"Vick, Michael",2009,Newport News,VA
nfl,Richmond,none,none,51680,"Lenon, Paris",2009,Lynchburg,VA
nfl,Virginia Tech,acc,acc,51550,"Hall, DeAngelo",2009,Chesapeake,VA
nfl,Marshall,cusa,cusa,51550,"Crocker, Chris",2009,Chesapeake,VA
nfl,Maryland,big-ten,acc,51149,"Starks, Randy",2009,Petersburg,VA
nfl,Louisiana-Lafayette,sun-belt,sun-belt,51121,"Stokley, Brandon",2009,Blacksburg,VA
nfl,William & Mary,none,none,51115,"Webb, B.W.",2009,Cobbs Creek,VA
nfl,Baylor,big-12,big-12,51107,"Jean-Baptiste, Nicolas",2009,Fairfax,VA
nfl,Utah,pac-12,mwc,49049,"Kruger, Dave",2009,Orem,UT
nfl,Utah,pac-12,mwc,49049,"Kruger, Joe",2009,Orem,UT
nfl,Memphis,american,cusa,49049,"Devey, Jordan",2009,American Fork,UT
nfl,Brigham Young,independent,mwc,49049,"Keisel, Brett",2009,Provo,UT
nfl,Purdue,big-ten,big-ten,48491,"Brees, Drew",2009,Austin,TX
nfl,Missouri,sec,big-12,48491,"Gooden, Zaviar",2009,Austin,TX
nfl,Massachusetts,mac,none,48491,"Griffin, John",2009,Austin,TX
nfl,Louisiana-Monroe,sun-belt,sun-belt,48467,"Milton, Keavon",2009,Canton,TX
nfl,Texas Tech,big-12,big-12,48451,"Doege, Seth",2009,San Angelo,TX
nfl,Stanford,pac-12,pac-12,48439,"Taylor, Stepfan",2009,Arlington,TX
nfl,Oklahoma State,big-12,big-12,48439,"Sharp, Quinn",2009,Grapevine,TX
nfl,Oklahoma State,big-12,big-12,48439,"Taylor, Lane",2009,Arlington,TX
nfl,Baylor,big-12,big-12,48439,"Casey, Chance",2009,Southlake,TX
nfl,Texas Christian,big-12,mwc,48423,"Tucker, Matthew",2009,Tyler,TX
nfl,Texas Tech,big-12,big-12,48381,"Gallington, Deveric",2009,Amarillo,TX
nfl,Notre Dame,acc,independent,48367,"Lewis-Moore, Kapron",2009,Weatherford,TX
nfl,Baylor,big-12,big-12,48361,"Bryant, Matt",2009,Orange,TX
nfl,Texas-El Paso,cusa,cusa,48353,"Banyard, Joe",2009,Sweetwater,TX
nfl,Oklahoma,big-12,big-12,48339,"Johnson, Lane",2009,Cleveland,TX
nfl,North Carolina State,acc,acc,48339,"Glennon, Mike",2009,Conroe,TX
nfl,West Texas A&M,none,none,48329,"Robinson, Khiry",2009,Midland,TX
nfl,Texas A&M,sec,big-12,48329,"McCoy, Jamie",2009,Midland,TX
nfl,Texas-El Paso,cusa,cusa,48321,"Woodard, Darren",2009,Bay City,TX
nfl,Tennessee,sec,sec,48309,"Wells, Scott",2009,West,TX
nfl,Texas,big-12,big-12,48303,"Goodwin, Marquise",2009,Lubbock,TX
nfl,Texas A&M,sec,big-12,48245,"Michael, Christine",2009,Beaumont,TX
nfl,Rice,cusa,cusa,48245,"McDonald, Vance",2009,Beaumont,TX
nfl,Southern Methodist,american,cusa,48225,"Davis, Ja'Gared",2009,Crockett,TX
nfl,Wyoming,mwc,mwc,48201,"Alexander, Alvester",2009,Houston,TX
nfl,Washington,pac-12,pac-12,48201,"Aiyewa, Victor",2009,Houston,TX
nfl,Texas-El Paso,cusa,cusa,48201,"Dorenbos, Jon",2009,Humble,TX
nfl,Texas A&M,sec,big-12,48201,"Frederick, Terrence",2009,Katy,TX
nfl,Texas A&M,sec,big-12,48201,"Johnson, Jerrod",2009,Houston,TX
nfl,Texas,big-12,big-12,48201,"Redding, Cory",2009,Houston,TX
nfl,Texas,big-12,big-12,48201,"Rogers, Shaun",2009,Houston,TX
nfl,Texas,big-12,big-12,48201,"Whittaker, Fozzy",2009,Houston,TX
nfl,Southern Methodist,american,cusa,48201,"Banjo, Chris",2009,Houston,TX
nfl,Southern Methodist,american,cusa,48201,"Johnson, Darius",2009,Houston,TX
nfl,Rice,cusa,cusa,48201,"McGuffie, Sam",2009,Cypress,TX
nfl,Missouri,sec,big-12,48201,"Jackson, Jerrell",2009,Houston,TX
nfl,Louisiana State,sec,sec,48201,"Shepard, Russell",2009,Houston,TX
nfl,Houston,american,cusa,48201,"Hartson, Brandon",2009,Houston,TX
nfl,Houston,american,cusa,48201,"Hayden, D.J.",2009,Houston,TX
nfl,Houston,american,cusa,48201,"Means, Loyce",2009,Houston,TX
nfl,Houston,american,cusa,48201,"Saenz, Nick",2009,Houston,TX
nfl,Houston,american,cusa,48201,"Steward, Phillip",2009,Houston,TX
nfl,Columbia,none,none,48201,"Martin, Josh",2009,Houston,TX
nfl,Colorado,pac-12,big-12,48201,"Gurode, Andre",2009,Houston,TX
nfl,Boise State,mwc,wac,48201,"Harper, D.J.",2009,Houston,TX
nfl,Baylor,big-12,big-12,48201,"Robertson, Tracy",2009,Houston,TX
nfl,Army,independent,independent,48201,"McNary, Josh",2009,Houston,TX
nfl,Army,independent,independent,48201,"Mooney, Collin",2009,Houston,TX
nfl,Arkansas,sec,sec,48201,"Davis, Knile",2009,Houston,TX
nfl,Alabama,sec,sec,48201,"Square, Damion",2009,Houston,TX
nfl,West Texas A&M,none,none,48189,"Golden, Brittan",2009,Plainview,TX
nfl,Louisville,acc,big-east,48183,"Johnson, Chris",2009,Gladewater,TX
nfl,Louisiana Tech,cusa,wac,48183,"Scobee, Josh",2009,Longview,TX
nfl,Oregon State,pac-12,pac-12,48157,"Rodgers, James",2009,Richmond,TX
nfl,Texas Tech,big-12,big-12,48143,"Davis, Cody",2009,Stephenville,TX
nfl,North Texas,cusa,sun-belt,48139,"Waters, Brian",2009,Waxahachie,TX
nfl,Texas Christian,big-12,mwc,48121,"Dawson, Skye",2009,Dallas,TX
nfl,Texas A&M,sec,big-12,48121,"Joeckel, Luke",2009,Dallas,TX
nfl,Texas A&M,sec,big-12,48121,"Moore, Damontre",2009,Dallas,TX
nfl,Texas,big-12,big-12,48121,"Okafor, Alex",2009,Dallas,TX
nfl,Memphis,american,cusa,48121,"Smith, Wade",2009,Dallas,TX
nfl,Central Florida,american,cusa,48121,"Bouye, A.J.",2009,Dallas,TX
nfl,Baylor,big-12,big-12,48121,"Sampson, Lanear",2009,Dallas,TX
nfl,Baylor,big-12,big-12,48121,"Williams, Terrance",2009,Dallas,TX
nfl,Arkansas,sec,sec,48121,"Gatson, Gregory",2009,Dallas,TX
nfl,Wisconsin,big-ten,big-ten,48113,"Smith, Devin",2009,Coppell,TX
nfl,Tulsa,american,cusa,48113,"Kinne, G.J.",2009,Mesquite,TX
nfl,Kansas,big-12,big-12,48113,"Brown, Greg",2009,Cedar Hill,TX
nfl,Northern Illinois,mac,mac,48091,"Moore, Martel",2009,San Antonio,TX
nfl,Georgia,sec,sec,48091,"Witherspoon, Will",2009,San Antonio,TX
nfl,Louisiana Tech,cusa,wac,48073,"McCown, Luke",2009,Jacksonville,TX
nfl,Arkansas,sec,sec,48067,"Peters, Jason",2009,Queen City,TX
nfl,Texas-El Paso,cusa,cusa,48061,"Atkinson, Eloy",2009,Brownsville,TX
nfl,Texas,big-12,big-12,48049,"Vaccaro, Kenny",2009,Brownwood,TX
nfl,Houston,american,cusa,48049,"Keenum, Case",2009,Brownwood,TX
nfl,Texas Tech,big-12,big-12,48041,"Waddle, LaAdrian",2009,College Station,TX
nfl,Louisiana-Lafayette,sun-belt,sun-belt,48039,"White, Melvin",2009,Freeport,TX
nfl,Houston,american,cusa,48027,"Edwards, Pat",2009,Temple,TX
nfl,Texas A&M,sec,big-12,48015,"Lechler, Shane",2009,Sealy,TX
nfl,Miami (FL),acc,acc,48005,"Ford, Chase",2009,Pollok,TX
nfl,Tennessee,sec,sec,47179,"Franklin, Aubrayo",2009,Johnson City,TN
nfl,Western Michigan,mac,mac,47157,"Walker, Dallas",2009,Memphis,TN
nfl,Mississippi State,sec,sec,47157,"Saulsberry, Quentin",2009,Memphis,TN
nfl,Memphis,american,cusa,47157,"Rucker, Marcus",2009,Memphis,TN
nfl,Kentucky,sec,sec,47157,"Neloms, Martavius",2009,Memphis,TN
nfl,Georgia,sec,sec,47157,"Brown, Marlon",2009,Memphis,TN
nfl,Auburn,sec,sec,47157,"Bates, Daren",2009,Memphis,TN
nfl,Alabama,sec,sec,47157,"Jones, Barrett",2009,Memphis,TN
nfl,Tennessee,sec,sec,47113,"Greer, Jabari",2009,Jackson,TN
nfl,Tennessee,sec,sec,47093,"Witten, Jason",2009,Knoxville,TN
nfl,Tennessee,sec,sec,45091,"Patterson, Cordarrelle",2009,Rock Hill,SC
nfl,Furman,none,none,45091,"Anderson, Kadarron",2009,Rock Hill,SC
nfl,Florida State,acc,acc,45091,"Hope, Chris",2009,Rock Hill,SC
nfl,Clemson,acc,acc,45091,"Meeks, Jonathan",2009,Rock Hill,SC
nfl,Florida State,acc,acc,45083,"Dawkins, Everett",2009,Spartanburg,SC
nfl,Texas Christian,big-12,mwc,45079,"Boyce, Josh",2009,Columbia,SC
nfl,Michigan,big-ten,big-ten,45079,"Goodwin, Jonathan",2009,Columbia,SC
nfl,Florida State,acc,acc,45079,"Jones, Greg",2009,Columbia,SC
nfl,Florida State,acc,acc,45079,"Sanders, Zebrie",2009,Columbia,SC
nfl,Pittsburgh,acc,big-east,45073,"Lee, Andy",2009,Westminster,SC
nfl,Michigan,big-ten,big-ten,45051,"Hemingway, Junior",2009,Conway,SC
nfl,South Carolina,sec,sec,45045,"Wharton, Travelle",2009,Greenville,SC
nfl,Furman,none,none,45045,"Webb, R.J.",2009,Greenville,SC
nfl,Georgia,sec,sec,45043,"Geathers, Kwame",2009,Georgetown,SC
nfl,Georgia,sec,sec,45043,"Geathers, Robert",2009,Georgetown,SC
nfl,South Carolina,sec,sec,45041,"Abraham, John",2009,Timmonsville,SC
nfl,Clemson,acc,acc,45041,"Goodman, Malliciah",2009,Florence,SC
nfl,Oklahoma State,big-12,big-12,45035,"Robinson, Ryan",2009,Charleston,SC
nfl,Furman,none,none,45035,"Steed, Ryan",2009,Charleston,SC
nfl,South Carolina,sec,sec,45025,"Cunningham, Justice",2009,Pageland,SC
nfl,Clemson,acc,acc,45025,"Brown, Jaron",2009,Cheraw,SC
nfl,Clemson,acc,acc,45015,"Ellington, Andre",2009,Moncks Corner,SC
nfl,South Carolina,sec,sec,45013,"Taylor, Devin",2009,Seabrook,SC
nfl,Penn State,big-ten,big-ten,42107,"Stankiewitch, Matt",2009,Pottsville,PA
nfl,Temple,american,mac,42101,"McManus, Brandon",2009,Philadelphia,PA
nfl,Temple,american,mac,42101,"Tribue, Wayne",2009,Philadelphia,PA
nfl,Temple,american,mac,42101,"Youboty, John",2009,Philadelphia,PA
nfl,Purdue,big-ten,big-ten,42101,"Phillips, Shaun",2009,Philadelphia,PA
nfl,Florida State,acc,acc,42101,"Moody, Nick",2009,Philadelphia,PA
nfl,Penn State,big-ten,big-ten,42069,"McGloin, Matt",2009,Scranton,PA
nfl,Penn State,big-ten,big-ten,42043,"Hill, Jordan",2009,Harrisburg,PA
nfl,Brown,none,none,42029,"Develin, James",2009,West Chester,PA
nfl,Penn State,big-ten,big-ten,42027,"Stupar, Nate",2009,State College,PA
nfl,Syracuse,acc,big-east,42017,"Pugh, Justin",2009,Newtown,PA
nfl,Penn State,big-ten,big-ten,42007,"Moye, Derek",2009,Rochester,PA
nfl,Virginia,acc,acc,42003,"Schaub, Matt",2009,Pittsburgh,PA
nfl,Texas,big-12,big-12,42003,"Moore, Brandon",2009,Pittsburgh,PA
nfl,Penn State,big-ten,big-ten,42003,"Farrell, Mike",2009,Pittsburgh,PA
nfl,Kent State,mac,mac,42003,"Simmons, Monte",2009,Swissvale,PA
nfl,Colorado,pac-12,big-12,42003,"Clemons, Toney",2009,Pittsburgh,PA
nfl,Washington State,pac-12,pac-12,41067,"Lindell, Rian",2009,Portland,OR
nfl,Oregon State,pac-12,pac-12,41067,"Remmers, Mike",2009,Portland,OR
nfl,New Mexico State,sun-belt,wac,41067,"Savage, Donte",2009,Portland,OR
nfl,Oregon State,pac-12,pac-12,41053,"Poyer, Jordan",2009,Dallas,OR
nfl,Louisiana Tech,cusa,wac,41053,"Allen, Ryan",2009,Salem,OR
nfl,Oregon,pac-12,pac-12,41043,"Murphy, Will",2009,Albany,OR
nfl,Arkansas,sec,sec,40145,"Bailey, Alvin",2009,Broken Arrow,OK
nfl,Nebraska,big-ten,big-12,40143,"Brown, Josh",2009,Tulsa,OK
nfl,Wisconsin,big-ten,big-ten,40109,"Johnson, Shelton",2009,Oklahoma City,OK
nfl,Texas Tech,big-12,big-12,40109,"Welker, Wes",2009,Oklahoma City,OK
nfl,Louisiana-Lafayette,sun-belt,sun-belt,40109,"Onyenekwu, Emeka",2009,Oklahoma City,OK
nfl,Oklahoma,big-12,big-12,40101,"McGee, Stacy",2009,Muskogee,OK
nfl,Mississippi State,sec,sec,40065,"Lawrence, Cameron",2009,Altus,OK
nfl,Michigan,big-ten,big-ten,39173,"Kovacs, Jordan",2009,Toledo,OH
nfl,Iowa,big-ten,big-ten,39173,"Hyde, Micah",2009,Toledo,OH
nfl,Ohio State,big-ten,big-ten,39155,"Herron, Dan",2009,Warren,OH
nfl,Ohio State,big-ten,big-ten,39153,"Winfield, Antoine",2009,Akron,OH
nfl,Kent State,mac,mac,39153,"Harrison, James",2009,Akron,OH
nfl,Kent State,mac,mac,39153,"Winters, Brian",2009,Hudson,OH
nfl,Michigan,big-ten,big-ten,39143,"Woodson, Charles",2009,Fremont,OH
nfl,Ohio State,big-ten,big-ten,39141,"Hartsock, Ben",2009,Chillicothe,OH
nfl,Ohio State,big-ten,big-ten,39113,"Allen, Will",2009,Dayton,OH
nfl,Harvard,none,none,39103,"Juszczyk, Kyle",2009,Medina,OH
nfl,Ohio State,big-ten,big-ten,39099,"Simon, John",2009,Youngstown,OH
nfl,Ball State,mac,mac,39099,"Baker, Sean",2009,Youngstown,OH
nfl,Ball State,mac,mac,39099,"Gerberry, Dan",2009,Youngstown,OH
nfl,Texas A&M,sec,big-12,39089,"Muhlbach, Don",2009,Newark,OH
nfl,Northwestern,big-ten,big-ten,39077,"Ebert, Jeremy",2009,Willard,OH
nfl,Oklahoma State,big-12,big-12,39061,"Nicholas, Nigel",2009,Cincinnati,OH
nfl,Louisiana State,sec,sec,39061,"Ware, Spencer",2009,Cincinnati,OH
nfl,Cincinnati,american,big-east,39061,"Schaffer, J.K.",2009,Cincinnati,OH
nfl,West Virginia,big-12,big-east,39055,"Madsen, Joe",2009,Chardon,OH
nfl,Ohio State,big-ten,big-ten,39049,"Stoneburner, Jake",2009,Columbus,OH
nfl,Michigan State,big-ten,big-ten,39049,"Bell, Le'Veon",2009,Columbus,OH
nfl,Michigan State,big-ten,big-ten,39049,"Cunningham, B.J.",2009,Westerville,OH
nfl,Michigan,big-ten,big-ten,39049,"Omameh, Patrick",2009,Columbus,OH
nfl,Kansas,big-12,big-12,39049,"McDougald, Bradley",2009,Columbus,OH
nfl,Bowling Green,mac,mac,39049,"Jones, Chris",2009,Columbus,OH
nfl,Ohio State,big-ten,big-ten,39045,"Boren, Justin",2009,Pickerington,OH
nfl,Ohio State,big-ten,big-ten,39035,"Browning, Bryant",2009,Cleveland,OH
nfl,Ohio,mac,mac,39035,"Zastudil, Dave",2009,Bay Village,OH
nfl,Northern Illinois,mac,mac,39035,"Ashford, Perez",2009,Cleveland,OH
nfl,Nebraska,big-ten,big-12,39035,"Compton, Will",2009,Berea,OH
nfl,Hawaii,mwc,wac,39035,"Edwards, Mike",2009,Cleveland,OH
nfl,Cincinnati,american,big-east,39035,"Kelce, Travis",2009,Westlake,OH
nfl,Kentucky,sec,sec,39017,"Burden, Chandler",2009,Hamilton,OH
nfl,Miami (OH),mac,mac,39011,"Roethlisberger, Ben",2009,Lima,OH
nfl,North Carolina,acc,acc,37195,"Peppers, Julius",2009,Wilson,NC
nfl,Massachusetts,mac,none,37183,"Igwenagu, Emil",2009,Raleigh,NC
nfl,North Carolina State,acc,acc,37155,"Locklear, Sean",2009,Lumberton,NC
nfl,East Carolina,american,cusa,37155,"Leach, Vonta",2009,Lumberton,NC
